model,mode,class_a,class_b,pair_a,pair_b,same_class,cosine
distilgpt2,final,past_to_future,past_to_future,past_to_future_1,past_to_future_6,True,0.5377616882324219
distilgpt2,final,past_to_future,past_to_future,past_to_future_1,past_to_future_7,True,0.5574872493743896
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_0,False,0.389998197555542
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_1,False,0.5279475450515747
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_2,False,0.3672828674316406
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_3,False,0.481610506772995
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_4,False,0.3512064814567566
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_5,False,0.297259658575058
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_6,False,0.5130396485328674
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_7,False,0.6104958653450012
distilgpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_0,False,0.019232183694839478
distilgpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_1,False,0.513034462928772
distilgpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_2,False,-0.09168066829442978
distilgpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_3,False,-0.02185792848467827
distilgpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_4,False,0.004390830639749765
distilgpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_5,False,0.2515934109687805
distilgpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_6,False,-0.045098528265953064
distilgpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_7,False,0.2697726786136627
distilgpt2,final,past_to_future,formalization,past_to_future_1,formalization_0,False,0.3654893934726715
distilgpt2,final,past_to_future,formalization,past_to_future_1,formalization_1,False,-0.30436843633651733
distilgpt2,final,past_to_future,formalization,past_to_future_1,formalization_2,False,0.6064423322677612
distilgpt2,final,past_to_future,formalization,past_to_future_1,formalization_3,False,0.3523649573326111
distilgpt2,final,past_to_future,formalization,past_to_future_1,formalization_4,False,0.2621650695800781
distilgpt2,final,past_to_future,formalization,past_to_future_1,formalization_5,False,0.42493507266044617
distilgpt2,final,past_to_future,formalization,past_to_future_1,formalization_6,False,0.38588571548461914
distilgpt2,final,past_to_future,formalization,past_to_future_1,formalization_7,False,0.41930267214775085
distilgpt2,final,past_to_future,past_to_future,past_to_future_2,past_to_future_3,True,0.907609224319458
distilgpt2,final,past_to_future,past_to_future,past_to_future_2,past_to_future_4,True,0.917332649230957
distilgpt2,final,past_to_future,past_to_future,past_to_future_2,past_to_future_5,True,0.9388591051101685
distilgpt2,final,past_to_future,past_to_future,past_to_future_2,past_to_future_6,True,0.9116195440292358
distilgpt2,final,past_to_future,past_to_future,past_to_future_2,past_to_future_7,True,0.926199734210968
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_0,False,0.8064287304878235
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_1,False,0.7128657102584839
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_2,False,0.8311178088188171
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_3,False,0.7261493802070618
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_4,False,0.778031051158905
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_5,False,0.7338406443595886
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_6,False,0.50925612449646
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_7,False,0.739575982093811
distilgpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_0,False,0.06426094472408295
distilgpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_1,False,0.39122217893600464
distilgpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_2,False,-0.24838480353355408
distilgpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_3,False,0.5227448344230652
distilgpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_4,False,0.37947878241539
distilgpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_5,False,0.6063777804374695
distilgpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_6,False,0.348114937543869
distilgpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_7,False,0.4611630439758301
distilgpt2,final,past_to_future,formalization,past_to_future_2,formalization_0,False,-0.3531547486782074
distilgpt2,final,past_to_future,formalization,past_to_future_2,formalization_1,False,-0.7364673614501953
distilgpt2,final,past_to_future,formalization,past_to_future_2,formalization_2,False,0.5642552375793457
distilgpt2,final,past_to_future,formalization,past_to_future_2,formalization_3,False,-0.2496199756860733
distilgpt2,final,past_to_future,formalization,past_to_future_2,formalization_4,False,-0.4569908380508423
distilgpt2,final,past_to_future,formalization,past_to_future_2,formalization_5,False,-0.17334313690662384
distilgpt2,final,past_to_future,formalization,past_to_future_2,formalization_6,False,-0.2442532330751419
distilgpt2,final,past_to_future,formalization,past_to_future_2,formalization_7,False,-0.23369616270065308
distilgpt2,final,past_to_future,past_to_future,past_to_future_3,past_to_future_4,True,0.8560839891433716
distilgpt2,final,past_to_future,past_to_future,past_to_future_3,past_to_future_5,True,0.9366587996482849
distilgpt2,final,past_to_future,past_to_future,past_to_future_3,past_to_future_6,True,0.9212615489959717
distilgpt2,final,past_to_future,past_to_future,past_to_future_3,past_to_future_7,True,0.8663694262504578
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_0,False,0.7331632971763611
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_1,False,0.670285165309906
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_2,False,0.9150438904762268
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_3,False,0.5866084694862366
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_4,False,0.9076509475708008
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_5,False,0.643494188785553
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_6,False,0.3247935175895691
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_7,False,0.6183845400810242
distilgpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_0,False,0.1665433943271637
distilgpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_1,False,0.4782450199127197
distilgpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_2,False,-0.27724117040634155
distilgpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_3,False,0.7461275458335876
distilgpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_4,False,0.5823725461959839
distilgpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_5,False,0.7714380025863647
distilgpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_6,False,0.5303382277488708
distilgpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_7,False,0.6270055174827576
distilgpt2,final,past_to_future,formalization,past_to_future_3,formalization_0,False,-0.4426199197769165
distilgpt2,final,past_to_future,formalization,past_to_future_3,formalization_1,False,-0.8363171815872192
distilgpt2,final,past_to_future,formalization,past_to_future_3,formalization_2,False,0.4013657569885254
distilgpt2,final,past_to_future,formalization,past_to_future_3,formalization_3,False,-0.26254430413246155
distilgpt2,final,past_to_future,formalization,past_to_future_3,formalization_4,False,-0.5797713994979858
distilgpt2,final,past_to_future,formalization,past_to_future_3,formalization_5,False,-0.19203852117061615
distilgpt2,final,past_to_future,formalization,past_to_future_3,formalization_6,False,-0.3055455684661865
distilgpt2,final,past_to_future,formalization,past_to_future_3,formalization_7,False,-0.3619743585586548
distilgpt2,final,past_to_future,past_to_future,past_to_future_4,past_to_future_5,True,0.8903760313987732
distilgpt2,final,past_to_future,past_to_future,past_to_future_4,past_to_future_6,True,0.871207594871521
distilgpt2,final,past_to_future,past_to_future,past_to_future_4,past_to_future_7,True,0.8836408257484436
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_0,False,0.7879586219787598
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_1,False,0.6782984733581543
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_2,False,0.7838992476463318
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_3,False,0.7113550901412964
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_4,False,0.7309849858283997
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_5,False,0.7382733821868896
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_6,False,0.481384813785553
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_7,False,0.7434505820274353
distilgpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_0,False,0.12537451088428497
distilgpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_1,False,0.43902865052223206
distilgpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_2,False,-0.31495171785354614
distilgpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_3,False,0.48472070693969727
distilgpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_4,False,0.33799582719802856
distilgpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_5,False,0.5941648483276367
distilgpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_6,False,0.30694153904914856
distilgpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_7,False,0.43884989619255066
distilgpt2,final,past_to_future,formalization,past_to_future_4,formalization_0,False,-0.304155558347702
distilgpt2,final,past_to_future,formalization,past_to_future_4,formalization_1,False,-0.7312014102935791
distilgpt2,final,past_to_future,formalization,past_to_future_4,formalization_2,False,0.5931572914123535
distilgpt2,final,past_to_future,formalization,past_to_future_4,formalization_3,False,-0.20570480823516846
distilgpt2,final,past_to_future,formalization,past_to_future_4,formalization_4,False,-0.4015626013278961
distilgpt2,final,past_to_future,formalization,past_to_future_4,formalization_5,False,-0.13260246813297272
distilgpt2,final,past_to_future,formalization,past_to_future_4,formalization_6,False,-0.18698395788669586
distilgpt2,final,past_to_future,formalization,past_to_future_4,formalization_7,False,-0.17851145565509796
distilgpt2,final,past_to_future,past_to_future,past_to_future_5,past_to_future_6,True,0.9181840419769287
distilgpt2,final,past_to_future,past_to_future,past_to_future_5,past_to_future_7,True,0.9167969226837158
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_0,False,0.7726775407791138
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_1,False,0.7123781442642212
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_2,False,0.8796759843826294
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_3,False,0.6729958057403564
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_4,False,0.8533939719200134
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_5,False,0.694949209690094
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_6,False,0.4287853240966797
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_7,False,0.7126160264015198
distilgpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_0,False,0.1740022450685501
distilgpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_1,False,0.5014017224311829
distilgpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_2,False,-0.22074156999588013
distilgpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_3,False,0.6234121322631836
distilgpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_4,False,0.4789472222328186
distilgpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_5,False,0.7231391668319702
distilgpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_6,False,0.45388951897621155
distilgpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_7,False,0.5915138125419617
distilgpt2,final,past_to_future,formalization,past_to_future_5,formalization_0,False,-0.3667246997356415
distilgpt2,final,past_to_future,formalization,past_to_future_5,formalization_1,False,-0.7831107378005981
distilgpt2,final,past_to_future,formalization,past_to_future_5,formalization_2,False,0.5298506021499634
distilgpt2,final,past_to_future,formalization,past_to_future_5,formalization_3,False,-0.22926519811153412
distilgpt2,final,past_to_future,formalization,past_to_future_5,formalization_4,False,-0.49293002486228943
distilgpt2,final,past_to_future,formalization,past_to_future_5,formalization_5,False,-0.15667219460010529
distilgpt2,final,past_to_future,formalization,past_to_future_5,formalization_6,False,-0.24185797572135925
distilgpt2,final,past_to_future,formalization,past_to_future_5,formalization_7,False,-0.2711053192615509
distilgpt2,final,past_to_future,past_to_future,past_to_future_6,past_to_future_7,True,0.889560341835022
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_0,False,0.7564510703086853
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_1,False,0.7221806645393372
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_2,False,0.8236714005470276
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_3,False,0.6702759265899658
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_4,False,0.790756106376648
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_5,False,0.6383106708526611
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_6,False,0.505623459815979
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_7,False,0.7144798040390015
distilgpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_0,False,0.07721493393182755
distilgpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_1,False,0.44433096051216125
distilgpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_2,False,-0.24934138357639313
distilgpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_3,False,0.5412130951881409
distilgpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_4,False,0.4551723301410675
distilgpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_5,False,0.6045766472816467
distilgpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_6,False,0.389287531375885
distilgpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_7,False,0.5029787421226501
distilgpt2,final,past_to_future,formalization,past_to_future_6,formalization_0,False,-0.22676171362400055
distilgpt2,final,past_to_future,formalization,past_to_future_6,formalization_1,False,-0.7510971426963806
distilgpt2,final,past_to_future,formalization,past_to_future_6,formalization_2,False,0.591838002204895
distilgpt2,final,past_to_future,formalization,past_to_future_6,formalization_3,False,-0.1081949844956398
distilgpt2,final,past_to_future,formalization,past_to_future_6,formalization_4,False,-0.3534706234931946
distilgpt2,final,past_to_future,formalization,past_to_future_6,formalization_5,False,-0.030127771198749542
distilgpt2,final,past_to_future,formalization,past_to_future_6,formalization_6,False,-0.11168088018894196
distilgpt2,final,past_to_future,formalization,past_to_future_6,formalization_7,False,-0.12743070721626282
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_0,False,0.7801281809806824
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_1,False,0.7073193192481995
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_2,False,0.8041477799415588
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_3,False,0.7471694946289062
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_4,False,0.7471718192100525
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_5,False,0.7091443538665771
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_6,False,0.5717531442642212
distilgpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_7,False,0.8075618743896484
distilgpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_0,False,0.040165893733501434
distilgpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_1,False,0.4940885901451111
distilgpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_2,False,-0.2980249226093292
distilgpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_3,False,0.42938297986984253
distilgpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_4,False,0.2999524176120758
distilgpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_5,False,0.6193104386329651
distilgpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_6,False,0.263963907957077
distilgpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_7,False,0.5314027070999146
distilgpt2,final,past_to_future,formalization,past_to_future_7,formalization_0,False,-0.2760542631149292
distilgpt2,final,past_to_future,formalization,past_to_future_7,formalization_1,False,-0.6993837356567383
distilgpt2,final,past_to_future,formalization,past_to_future_7,formalization_2,False,0.5600665807723999
distilgpt2,final,past_to_future,formalization,past_to_future_7,formalization_3,False,-0.21522267162799835
distilgpt2,final,past_to_future,formalization,past_to_future_7,formalization_4,False,-0.3851364850997925
distilgpt2,final,past_to_future,formalization,past_to_future_7,formalization_5,False,-0.11582516133785248
distilgpt2,final,past_to_future,formalization,past_to_future_7,formalization_6,False,-0.19869858026504517
distilgpt2,final,past_to_future,formalization,past_to_future_7,formalization_7,False,-0.16451537609100342
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_1,True,0.8853104114532471
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_2,True,0.8310043215751648
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_3,True,0.9166468381881714
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_4,True,0.7416735291481018
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_5,True,0.9241502285003662
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_6,True,0.7556992769241333
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_7,True,0.8642073273658752
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_0,False,-0.019129235297441483
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_1,False,0.3329320251941681
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_2,False,-0.17251305282115936
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_3,False,0.3838580548763275
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_4,False,0.2430868148803711
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_5,False,0.5106748938560486
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_6,False,0.28193899989128113
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_7,False,0.3943482041358948
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_0,False,-0.2846371829509735
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_1,False,-0.5452255010604858
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_2,False,0.5405235290527344
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_3,False,-0.2384844869375229
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_4,False,-0.3640221953392029
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_5,False,-0.15468233823776245
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_6,False,-0.20382770895957947
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_7,False,-0.15876655280590057
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_2,True,0.8070316910743713
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_3,True,0.8481979966163635
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_4,True,0.7532252669334412
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_5,True,0.7758524417877197
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_6,True,0.7848066687583923
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_7,True,0.8020007014274597
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_0,False,-0.10304975509643555
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_1,False,0.3675033152103424
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_2,False,-0.07268785685300827
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_3,False,0.3272520899772644
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_4,False,0.29244884848594666
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_5,False,0.4464489817619324
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_6,False,0.2635423243045807
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_7,False,0.3771549165248871
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_0,False,-0.015029252506792545
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_1,False,-0.49472373723983765
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_2,False,0.5988847017288208
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_3,False,0.05343576893210411
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_4,False,-0.1280573010444641
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_5,False,0.14231114089488983
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_6,False,0.06583280116319656
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_7,False,0.08618208765983582
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_2,certainty_to_uncertainty_3,True,0.7205160856246948
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_2,certainty_to_uncertainty_4,True,0.9763444662094116
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_2,certainty_to_uncertainty_5,True,0.783080518245697
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_2,certainty_to_uncertainty_6,True,0.4444868266582489
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_2,certainty_to_uncertainty_7,True,0.708825945854187
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_0,False,0.1540994942188263
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_1,False,0.49697795510292053
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_2,False,-0.11938713490962982
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_3,False,0.7389247417449951
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_4,False,0.5474965572357178
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_5,False,0.8027633428573608
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_6,False,0.5892433524131775
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_7,False,0.6872554421424866
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_0,False,-0.43083691596984863
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_1,False,-0.7547674775123596
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_2,False,0.381710022687912
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_3,False,-0.26162010431289673
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_4,False,-0.5756086111068726
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_5,False,-0.19038179516792297
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_6,False,-0.3049822449684143
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_7,False,-0.3562541604042053
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_3,certainty_to_uncertainty_4,True,0.621047854423523
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_3,certainty_to_uncertainty_5,True,0.889808177947998
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_3,certainty_to_uncertainty_6,True,0.8367725610733032
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_3,certainty_to_uncertainty_7,True,0.8989690542221069
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_0,False,-0.10472409427165985
