template_id,source,pair,label,ab_text,ba_text
51,The dragon fixed the bug.,Q_T_equivalent,equivalent,Will the dragon fix the bug tomorrow?,Could the dragon fix the bug tomorrow?
51,The dragon fixed the bug.,N_Q_nonequivalent,non_equivalent,Could the dragon fail to fix the bug?,Is it false that the dragon fixed the bug?
51,The dragon fixed the bug.,N_T_nonequivalent,non_equivalent,The dragon will fail to fix the bug tomorrow.,The dragon failed to have fixed the bug earlier.
51,The dragon fixed the bug.,M_T_nonequivalent,non_equivalent,The dragon will allegedly fix the bug tomorrow.,The dragon was allegedly going to fix the bug.
51,The dragon fixed the bug.,Q_M_nonequivalent,non_equivalent,Could the dragon allegedly fix the bug?,Is it alleged that the dragon fixed the bug?
52,The teacher guarded the treasure.,N_M_equivalent,equivalent,The teacher allegedly failed to guard the treasure.,"Allegedly, the teacher failed to guard the treasure."
52,The teacher guarded the treasure.,M_T_equivalent,equivalent,The teacher will allegedly guard the treasure tomorrow.,"Allegedly, the teacher will guard the treasure tomorrow."
52,The teacher guarded the treasure.,Q_M_equivalent,equivalent,Could the teacher allegedly guard the treasure?,"Allegedly, could the teacher guard the treasure?"
52,The teacher guarded the treasure.,Q_T_equivalent,equivalent,Will the teacher guard the treasure tomorrow?,Could the teacher guard the treasure tomorrow?
52,The teacher guarded the treasure.,N_Q_nonequivalent,non_equivalent,Could the teacher fail to guard the treasure?,Is it false that the teacher guarded the treasure?
52,The teacher guarded the treasure.,N_T_nonequivalent,non_equivalent,The teacher will fail to guard the treasure tomorrow.,The teacher failed to have guarded the treasure earlier.
52,The teacher guarded the treasure.,M_T_nonequivalent,non_equivalent,The teacher will allegedly guard the treasure tomorrow.,The teacher was allegedly going to guard the treasure.
52,The teacher guarded the treasure.,Q_M_nonequivalent,non_equivalent,Could the teacher allegedly guard the treasure?,Is it alleged that the teacher guarded the treasure?
53,The manager supported the theory.,N_M_equivalent,equivalent,The manager allegedly failed to support the theory.,"Allegedly, the manager failed to support the theory."
53,The manager supported the theory.,M_T_equivalent,equivalent,The manager will allegedly support the theory tomorrow.,"Allegedly, the manager will support the theory tomorrow."
53,The manager supported the theory.,Q_M_equivalent,equivalent,Could the manager allegedly support the theory?,"Allegedly, could the manager support the theory?"
53,The manager supported the theory.,Q_T_equivalent,equivalent,Will the manager support the theory tomorrow?,Could the manager support the theory tomorrow?
53,The manager supported the theory.,N_Q_nonequivalent,non_equivalent,Could the manager fail to support the theory?,Is it false that the manager supported the theory?
53,The manager supported the theory.,N_T_nonequivalent,non_equivalent,The manager will fail to support the theory tomorrow.,The manager failed to have supported the theory earlier.
53,The manager supported the theory.,M_T_nonequivalent,non_equivalent,The manager will allegedly support the theory tomorrow.,The manager was allegedly going to support the theory.
53,The manager supported the theory.,Q_M_nonequivalent,non_equivalent,Could the manager allegedly support the theory?,Is it alleged that the manager supported the theory?
54,The dragon signed the treaty.,N_M_equivalent,equivalent,The dragon allegedly failed to sign the treaty.,"Allegedly, the dragon failed to sign the treaty."
54,The dragon signed the treaty.,M_T_equivalent,equivalent,The dragon will allegedly sign the treaty tomorrow.,"Allegedly, the dragon will sign the treaty tomorrow."
54,The dragon signed the treaty.,Q_M_equivalent,equivalent,Could the dragon allegedly sign the treaty?,"Allegedly, could the dragon sign the treaty?"
54,The dragon signed the treaty.,Q_T_equivalent,equivalent,Will the dragon sign the treaty tomorrow?,Could the dragon sign the treaty tomorrow?
54,The dragon signed the treaty.,N_Q_nonequivalent,non_equivalent,Could the dragon fail to sign the treaty?,Is it false that the dragon signed the treaty?
54,The dragon signed the treaty.,N_T_nonequivalent,non_equivalent,The dragon will fail to sign the treaty tomorrow.,The dragon failed to have signed the treaty earlier.
54,The dragon signed the treaty.,M_T_nonequivalent,non_equivalent,The dragon will allegedly sign the treaty tomorrow.,The dragon was allegedly going to sign the treaty.
54,The dragon signed the treaty.,Q_M_nonequivalent,non_equivalent,Could the dragon allegedly sign the treaty?,Is it alleged that the dragon signed the treaty?
55,The queen approved the treatment.,N_M_equivalent,equivalent,The queen allegedly failed to approve the treatment.,"Allegedly, the queen failed to approve the treatment."
55,The queen approved the treatment.,M_T_equivalent,equivalent,The queen will allegedly approve the treatment tomorrow.,"Allegedly, the queen will approve the treatment tomorrow."
55,The queen approved the treatment.,Q_M_equivalent,equivalent,Could the queen allegedly approve the treatment?,"Allegedly, could the queen approve the treatment?"
55,The queen approved the treatment.,Q_T_equivalent,equivalent,Will the queen approve the treatment tomorrow?,Could the queen approve the treatment tomorrow?
55,The queen approved the treatment.,N_Q_nonequivalent,non_equivalent,Could the queen fail to approve the treatment?,Is it false that the queen approved the treatment?
55,The queen approved the treatment.,N_T_nonequivalent,non_equivalent,The queen will fail to approve the treatment tomorrow.,The queen failed to have approved the treatment earlier.
55,The queen approved the treatment.,M_T_nonequivalent,non_equivalent,The queen will allegedly approve the treatment tomorrow.,The queen was allegedly going to approve the treatment.
55,The queen approved the treatment.,Q_M_nonequivalent,non_equivalent,Could the queen allegedly approve the treatment?,Is it alleged that the queen approved the treatment?
56,The robot guarded the treasure.,N_M_equivalent,equivalent,The robot allegedly failed to guard the treasure.,"Allegedly, the robot failed to guard the treasure."
56,The robot guarded the treasure.,M_T_equivalent,equivalent,The robot will allegedly guard the treasure tomorrow.,"Allegedly, the robot will guard the treasure tomorrow."
56,The robot guarded the treasure.,Q_M_equivalent,equivalent,Could the robot allegedly guard the treasure?,"Allegedly, could the robot guard the treasure?"
56,The robot guarded the treasure.,Q_T_equivalent,equivalent,Will the robot guard the treasure tomorrow?,Could the robot guard the treasure tomorrow?
56,The robot guarded the treasure.,N_Q_nonequivalent,non_equivalent,Could the robot fail to guard the treasure?,Is it false that the robot guarded the treasure?
56,The robot guarded the treasure.,N_T_nonequivalent,non_equivalent,The robot will fail to guard the treasure tomorrow.,The robot failed to have guarded the treasure earlier.
56,The robot guarded the treasure.,M_T_nonequivalent,non_equivalent,The robot will allegedly guard the treasure tomorrow.,The robot was allegedly going to guard the treasure.
56,The robot guarded the treasure.,Q_M_nonequivalent,non_equivalent,Could the robot allegedly guard the treasure?,Is it alleged that the robot guarded the treasure?
57,The wizard opened the portal.,N_M_equivalent,equivalent,The wizard allegedly failed to open the portal.,"Allegedly, the wizard failed to open the portal."
57,The wizard opened the portal.,M_T_equivalent,equivalent,The wizard will allegedly open the portal tomorrow.,"Allegedly, the wizard will open the portal tomorrow."
57,The wizard opened the portal.,Q_M_equivalent,equivalent,Could the wizard allegedly open the portal?,"Allegedly, could the wizard open the portal?"
57,The wizard opened the portal.,Q_T_equivalent,equivalent,Will the wizard open the portal tomorrow?,Could the wizard open the portal tomorrow?
57,The wizard opened the portal.,N_Q_nonequivalent,non_equivalent,Could the wizard fail to open the portal?,Is it false that the wizard opened the portal?
57,The wizard opened the portal.,N_T_nonequivalent,non_equivalent,The wizard will fail to open the portal tomorrow.,The wizard failed to have opened the portal earlier.
57,The wizard opened the portal.,M_T_nonequivalent,non_equivalent,The wizard will allegedly open the portal tomorrow.,The wizard was allegedly going to open the portal.
57,The wizard opened the portal.,Q_M_nonequivalent,non_equivalent,Could the wizard allegedly open the portal?,Is it alleged that the wizard opened the portal?
58,The alien accepted the explanation.,N_M_equivalent,equivalent,The alien allegedly failed to accept the explanation.,"Allegedly, the alien failed to accept the explanation."
58,The alien accepted the explanation.,M_T_equivalent,equivalent,The alien will allegedly accept the explanation tomorrow.,"Allegedly, the alien will accept the explanation tomorrow."
58,The alien accepted the explanation.,Q_M_equivalent,equivalent,Could the alien allegedly accept the explanation?,"Allegedly, could the alien accept the explanation?"
58,The alien accepted the explanation.,Q_T_equivalent,equivalent,Will the alien accept the explanation tomorrow?,Could the alien accept the explanation tomorrow?
58,The alien accepted the explanation.,N_Q_nonequivalent,non_equivalent,Could the alien fail to accept the explanation?,Is it false that the alien accepted the explanation?
58,The alien accepted the explanation.,N_T_nonequivalent,non_equivalent,The alien will fail to accept the explanation tomorrow.,The alien failed to have accepted the explanation earlier.
58,The alien accepted the explanation.,M_T_nonequivalent,non_equivalent,The alien will allegedly accept the explanation tomorrow.,The alien was allegedly going to accept the explanation.
58,The alien accepted the explanation.,Q_M_nonequivalent,non_equivalent,Could the alien allegedly accept the explanation?,Is it alleged that the alien accepted the explanation?
59,The engineer approved the treatment.,N_M_equivalent,equivalent,The engineer allegedly failed to approve the treatment.,"Allegedly, the engineer failed to approve the treatment."
59,The engineer approved the treatment.,M_T_equivalent,equivalent,The engineer will allegedly approve the treatment tomorrow.,"Allegedly, the engineer will approve the treatment tomorrow."
59,The engineer approved the treatment.,Q_M_equivalent,equivalent,Could the engineer allegedly approve the treatment?,"Allegedly, could the engineer approve the treatment?"
59,The engineer approved the treatment.,Q_T_equivalent,equivalent,Will the engineer approve the treatment tomorrow?,Could the engineer approve the treatment tomorrow?
59,The engineer approved the treatment.,N_Q_nonequivalent,non_equivalent,Could the engineer fail to approve the treatment?,Is it false that the engineer approved the treatment?
59,The engineer approved the treatment.,N_T_nonequivalent,non_equivalent,The engineer will fail to approve the treatment tomorrow.,The engineer failed to have approved the treatment earlier.
59,The engineer approved the treatment.,M_T_nonequivalent,non_equivalent,The engineer will allegedly approve the treatment tomorrow.,The engineer was allegedly going to approve the treatment.
59,The engineer approved the treatment.,Q_M_nonequivalent,non_equivalent,Could the engineer allegedly approve the treatment?,Is it alleged that the engineer approved the treatment?
60,The dragon approved the treatment.,N_M_equivalent,equivalent,The dragon allegedly failed to approve the treatment.,"Allegedly, the dragon failed to approve the treatment."
60,The dragon approved the treatment.,M_T_equivalent,equivalent,The dragon will allegedly approve the treatment tomorrow.,"Allegedly, the dragon will approve the treatment tomorrow."
60,The dragon approved the treatment.,Q_M_equivalent,equivalent,Could the dragon allegedly approve the treatment?,"Allegedly, could the dragon approve the treatment?"
60,The dragon approved the treatment.,Q_T_equivalent,equivalent,Will the dragon approve the treatment tomorrow?,Could the dragon approve the treatment tomorrow?
60,The dragon approved the treatment.,N_Q_nonequivalent,non_equivalent,Could the dragon fail to approve the treatment?,Is it false that the dragon approved the treatment?
60,The dragon approved the treatment.,N_T_nonequivalent,non_equivalent,The dragon will fail to approve the treatment tomorrow.,The dragon failed to have approved the treatment earlier.
60,The dragon approved the treatment.,M_T_nonequivalent,non_equivalent,The dragon will allegedly approve the treatment tomorrow.,The dragon was allegedly going to approve the treatment.
60,The dragon approved the treatment.,Q_M_nonequivalent,non_equivalent,Could the dragon allegedly approve the treatment?,Is it alleged that the dragon approved the treatment?
61,The alien signed the treaty.,N_M_equivalent,equivalent,The alien allegedly failed to sign the treaty.,"Allegedly, the alien failed to sign the treaty."
61,The alien signed the treaty.,M_T_equivalent,equivalent,The alien will allegedly sign the treaty tomorrow.,"Allegedly, the alien will sign the treaty tomorrow."
61,The alien signed the treaty.,Q_M_equivalent,equivalent,Could the alien allegedly sign the treaty?,"Allegedly, could the alien sign the treaty?"
61,The alien signed the treaty.,Q_T_equivalent,equivalent,Will the alien sign the treaty tomorrow?,Could the alien sign the treaty tomorrow?
61,The alien signed the treaty.,N_Q_nonequivalent,non_equivalent,Could the alien fail to sign the treaty?,Is it false that the alien signed the treaty?
61,The alien signed the treaty.,N_T_nonequivalent,non_equivalent,The alien will fail to sign the treaty tomorrow.,The alien failed to have signed the treaty earlier.
61,The alien signed the treaty.,M_T_nonequivalent,non_equivalent,The alien will allegedly sign the treaty tomorrow.,The alien was allegedly going to sign the treaty.
61,The alien signed the treaty.,Q_M_nonequivalent,non_equivalent,Could the alien allegedly sign the treaty?,Is it alleged that the alien signed the treaty?
62,The teacher opened the portal.,N_M_equivalent,equivalent,The teacher allegedly failed to open the portal.,"Allegedly, the teacher failed to open the portal."
62,The teacher opened the portal.,M_T_equivalent,equivalent,The teacher will allegedly open the portal tomorrow.,"Allegedly, the teacher will open the portal tomorrow."
62,The teacher opened the portal.,Q_M_equivalent,equivalent,Could the teacher allegedly open the portal?,"Allegedly, could the teacher open the portal?"
62,The teacher opened the portal.,Q_T_equivalent,equivalent,Will the teacher open the portal tomorrow?,Could the teacher open the portal tomorrow?
62,The teacher opened the portal.,N_Q_nonequivalent,non_equivalent,Could the teacher fail to open the portal?,Is it false that the teacher opened the portal?
62,The teacher opened the portal.,N_T_nonequivalent,non_equivalent,The teacher will fail to open the portal tomorrow.,The teacher failed to have opened the portal earlier.
62,The teacher opened the portal.,M_T_nonequivalent,non_equivalent,The teacher will allegedly open the portal tomorrow.,The teacher was allegedly going to open the portal.
62,The teacher opened the portal.,Q_M_nonequivalent,non_equivalent,Could the teacher allegedly open the portal?,Is it alleged that the teacher opened the portal?
63,The alien fixed the bug.,N_M_equivalent,equivalent,The alien allegedly failed to fix the bug.,"Allegedly, the alien failed to fix the bug."
63,The alien fixed the bug.,M_T_equivalent,equivalent,The alien will allegedly fix the bug tomorrow.,"Allegedly, the alien will fix the bug tomorrow."
63,The alien fixed the bug.,Q_M_equivalent,equivalent,Could the alien allegedly fix the bug?,"Allegedly, could the alien fix the bug?"
63,The alien fixed the bug.,Q_T_equivalent,equivalent,Will the alien fix the bug tomorrow?,Could the alien fix the bug tomorrow?
63,The alien fixed the bug.,N_Q_nonequivalent,non_equivalent,Could the alien fail to fix the bug?,Is it false that the alien fixed the bug?
63,The alien fixed the bug.,N_T_nonequivalent,non_equivalent,The alien will fail to fix the bug tomorrow.,The alien failed to have fixed the bug earlier.
63,The alien fixed the bug.,M_T_nonequivalent,non_equivalent,The alien will allegedly fix the bug tomorrow.,The alien was allegedly going to fix the bug.
63,The alien fixed the bug.,Q_M_nonequivalent,non_equivalent,Could the alien allegedly fix the bug?,Is it alleged that the alien fixed the bug?
64,The scientist supported the theory.,N_M_equivalent,equivalent,The scientist allegedly failed to support the theory.,"Allegedly, the scientist failed to support the theory."
64,The scientist supported the theory.,M_T_equivalent,equivalent,The scientist will allegedly support the theory tomorrow.,"Allegedly, the scientist will support the theory tomorrow."
64,The scientist supported the theory.,Q_M_equivalent,equivalent,Could the scientist allegedly support the theory?,"Allegedly, could the scientist support the theory?"
64,The scientist supported the theory.,Q_T_equivalent,equivalent,Will the scientist support the theory tomorrow?,Could the scientist support the theory tomorrow?
64,The scientist supported the theory.,N_Q_nonequivalent,non_equivalent,Could the scientist fail to support the theory?,Is it false that the scientist supported the theory?
64,The scientist supported the theory.,N_T_nonequivalent,non_equivalent,The scientist will fail to support the theory tomorrow.,The scientist failed to have supported the theory earlier.
64,The scientist supported the theory.,M_T_nonequivalent,non_equivalent,The scientist will allegedly support the theory tomorrow.,The scientist was allegedly going to support the theory.
64,The scientist supported the theory.,Q_M_nonequivalent,non_equivalent,Could the scientist allegedly support the theory?,Is it alleged that the scientist supported the theory?
65,The pirate completed the repair.,N_M_equivalent,equivalent,The pirate allegedly failed to complete the repair.,"Allegedly, the pirate failed to complete the repair."
65,The pirate completed the repair.,M_T_equivalent,equivalent,The pirate will allegedly complete the repair tomorrow.,"Allegedly, the pirate will complete the repair tomorrow."
65,The pirate completed the repair.,Q_M_equivalent,equivalent,Could the pirate allegedly complete the repair?,"Allegedly, could the pirate complete the repair?"
65,The pirate completed the repair.,Q_T_equivalent,equivalent,Will the pirate complete the repair tomorrow?,Could the pirate complete the repair tomorrow?
65,The pirate completed the repair.,N_Q_nonequivalent,non_equivalent,Could the pirate fail to complete the repair?,Is it false that the pirate completed the repair?
65,The pirate completed the repair.,N_T_nonequivalent,non_equivalent,The pirate will fail to complete the repair tomorrow.,The pirate failed to have completed the repair earlier.
65,The pirate completed the repair.,M_T_nonequivalent,non_equivalent,The pirate will allegedly complete the repair tomorrow.,The pirate was allegedly going to complete the repair.
65,The pirate completed the repair.,Q_M_nonequivalent,non_equivalent,Could the pirate allegedly complete the repair?,Is it alleged that the pirate completed the repair?
66,The programmer opened the portal.,N_M_equivalent,equivalent,The programmer allegedly failed to open the portal.,"Allegedly, the programmer failed to open the portal."
66,The programmer opened the portal.,M_T_equivalent,equivalent,The programmer will allegedly open the portal tomorrow.,"Allegedly, the programmer will open the portal tomorrow."
66,The programmer opened the portal.,Q_M_equivalent,equivalent,Could the programmer allegedly open the portal?,"Allegedly, could the programmer open the portal?"
66,The programmer opened the portal.,Q_T_equivalent,equivalent,Will the programmer open the portal tomorrow?,Could the programmer open the portal tomorrow?
66,The programmer opened the portal.,N_Q_nonequivalent,non_equivalent,Could the programmer fail to open the portal?,Is it false that the programmer opened the portal?
66,The programmer opened the portal.,N_T_nonequivalent,non_equivalent,The programmer will fail to open the portal tomorrow.,The programmer failed to have opened the portal earlier.
66,The programmer opened the portal.,M_T_nonequivalent,non_equivalent,The programmer will allegedly open the portal tomorrow.,The programmer was allegedly going to open the portal.
66,The programmer opened the portal.,Q_M_nonequivalent,non_equivalent,Could the programmer allegedly open the portal?,Is it alleged that the programmer opened the portal?
67,The knight supported the theory.,N_M_equivalent,equivalent,The knight allegedly failed to support the theory.,"Allegedly, the knight failed to support the theory."
67,The knight supported the theory.,M_T_equivalent,equivalent,The knight will allegedly support the theory tomorrow.,"Allegedly, the knight will support the theory tomorrow."
67,The knight supported the theory.,Q_M_equivalent,equivalent,Could the knight allegedly support the theory?,"Allegedly, could the knight support the theory?"
67,The knight supported the theory.,Q_T_equivalent,equivalent,Will the knight support the theory tomorrow?,Could the knight support the theory tomorrow?
67,The knight supported the theory.,N_Q_nonequivalent,non_equivalent,Could the knight fail to support the theory?,Is it false that the knight supported the theory?
67,The knight supported the theory.,N_T_nonequivalent,non_equivalent,The knight will fail to support the theory tomorrow.,The knight failed to have supported the theory earlier.
67,The knight supported the theory.,M_T_nonequivalent,non_equivalent,The knight will allegedly support the theory tomorrow.,The knight was allegedly going to support the theory.
67,The knight supported the theory.,Q_M_nonequivalent,non_equivalent,Could the knight allegedly support the theory?,Is it alleged that the knight supported the theory?
68,The wizard supported the theory.,N_M_equivalent,equivalent,The wizard allegedly failed to support the theory.,"Allegedly, the wizard failed to support the theory."
68,The wizard supported the theory.,M_T_equivalent,equivalent,The wizard will allegedly support the theory tomorrow.,"Allegedly, the wizard will support the theory tomorrow."
68,The wizard supported the theory.,Q_M_equivalent,equivalent,Could the wizard allegedly support the theory?,"Allegedly, could the wizard support the theory?"
68,The wizard supported the theory.,Q_T_equivalent,equivalent,Will the wizard support the theory tomorrow?,Could the wizard support the theory tomorrow?
68,The wizard supported the theory.,N_Q_nonequivalent,non_equivalent,Could the wizard fail to support the theory?,Is it false that the wizard supported the theory?
68,The wizard supported the theory.,N_T_nonequivalent,non_equivalent,The wizard will fail to support the theory tomorrow.,The wizard failed to have supported the theory earlier.
68,The wizard supported the theory.,M_T_nonequivalent,non_equivalent,The wizard will allegedly support the theory tomorrow.,The wizard was allegedly going to support the theory.
68,The wizard supported the theory.,Q_M_nonequivalent,non_equivalent,Could the wizard allegedly support the theory?,Is it alleged that the wizard supported the theory?
69,The queen accepted the explanation.,N_M_equivalent,equivalent,The queen allegedly failed to accept the explanation.,"Allegedly, the queen failed to accept the explanation."
69,The queen accepted the explanation.,M_T_equivalent,equivalent,The queen will allegedly accept the explanation tomorrow.,"Allegedly, the queen will accept the explanation tomorrow."
69,The queen accepted the explanation.,Q_M_equivalent,equivalent,Could the queen allegedly accept the explanation?,"Allegedly, could the queen accept the explanation?"
69,The queen accepted the explanation.,Q_T_equivalent,equivalent,Will the queen accept the explanation tomorrow?,Could the queen accept the explanation tomorrow?
69,The queen accepted the explanation.,N_Q_nonequivalent,non_equivalent,Could the queen fail to accept the explanation?,Is it false that the queen accepted the explanation?
69,The queen accepted the explanation.,N_T_nonequivalent,non_equivalent,The queen will fail to accept the explanation tomorrow.,The queen failed to have accepted the explanation earlier.
69,The queen accepted the explanation.,M_T_nonequivalent,non_equivalent,The queen will allegedly accept the explanation tomorrow.,The queen was allegedly going to accept the explanation.
69,The queen accepted the explanation.,Q_M_nonequivalent,non_equivalent,Could the queen allegedly accept the explanation?,Is it alleged that the queen accepted the explanation?
70,The dragon confirmed the answer.,N_M_equivalent,equivalent,The dragon allegedly failed to confirm the answer.,"Allegedly, the dragon failed to confirm the answer."
70,The dragon confirmed the answer.,M_T_equivalent,equivalent,The dragon will allegedly confirm the answer tomorrow.,"Allegedly, the dragon will confirm the answer tomorrow."
70,The dragon confirmed the answer.,Q_M_equivalent,equivalent,Could the dragon allegedly confirm the answer?,"Allegedly, could the dragon confirm the answer?"
70,The dragon confirmed the answer.,Q_T_equivalent,equivalent,Will the dragon confirm the answer tomorrow?,Could the dragon confirm the answer tomorrow?
70,The dragon confirmed the answer.,N_Q_nonequivalent,non_equivalent,Could the dragon fail to confirm the answer?,Is it false that the dragon confirmed the answer?
70,The dragon confirmed the answer.,N_T_nonequivalent,non_equivalent,The dragon will fail to confirm the answer tomorrow.,The dragon failed to have confirmed the answer earlier.
70,The dragon confirmed the answer.,M_T_nonequivalent,non_equivalent,The dragon will allegedly confirm the answer tomorrow.,The dragon was allegedly going to confirm the answer.
70,The dragon confirmed the answer.,Q_M_nonequivalent,non_equivalent,Could the dragon allegedly confirm the answer?,Is it alleged that the dragon confirmed the answer?
71,The oracle supported the theory.,N_M_equivalent,equivalent,The oracle allegedly failed to support the theory.,"Allegedly, the oracle failed to support the theory."
71,The oracle supported the theory.,M_T_equivalent,equivalent,The oracle will allegedly support the theory tomorrow.,"Allegedly, the oracle will support the theory tomorrow."
71,The oracle supported the theory.,Q_M_equivalent,equivalent,Could the oracle allegedly support the theory?,"Allegedly, could the oracle support the theory?"
71,The oracle supported the theory.,Q_T_equivalent,equivalent,Will the oracle support the theory tomorrow?,Could the oracle support the theory tomorrow?
71,The oracle supported the theory.,N_Q_nonequivalent,non_equivalent,Could the oracle fail to support the theory?,Is it false that the oracle supported the theory?
71,The oracle supported the theory.,N_T_nonequivalent,non_equivalent,The oracle will fail to support the theory tomorrow.,The oracle failed to have supported the theory earlier.
71,The oracle supported the theory.,M_T_nonequivalent,non_equivalent,The oracle will allegedly support the theory tomorrow.,The oracle was allegedly going to support the theory.
71,The oracle supported the theory.,Q_M_nonequivalent,non_equivalent,Could the oracle allegedly support the theory?,Is it alleged that the oracle supported the theory?
72,The queen completed the repair.,N_M_equivalent,equivalent,The queen allegedly failed to complete the repair.,"Allegedly, the queen failed to complete the repair."
72,The queen completed the repair.,M_T_equivalent,equivalent,The queen will allegedly complete the repair tomorrow.,"Allegedly, the queen will complete the repair tomorrow."
72,The queen completed the repair.,Q_M_equivalent,equivalent,Could the queen allegedly complete the repair?,"Allegedly, could the queen complete the repair?"
72,The queen completed the repair.,Q_T_equivalent,equivalent,Will the queen complete the repair tomorrow?,Could the queen complete the repair tomorrow?
72,The queen completed the repair.,N_Q_nonequivalent,non_equivalent,Could the queen fail to complete the repair?,Is it false that the queen completed the repair?
72,The queen completed the repair.,N_T_nonequivalent,non_equivalent,The queen will fail to complete the repair tomorrow.,The queen failed to have completed the repair earlier.
72,The queen completed the repair.,M_T_nonequivalent,non_equivalent,The queen will allegedly complete the repair tomorrow.,The queen was allegedly going to complete the repair.
72,The queen completed the repair.,Q_M_nonequivalent,non_equivalent,Could the queen allegedly complete the repair?,Is it alleged that the queen completed the repair?
73,The programmer supported the theory.,N_M_equivalent,equivalent,The programmer allegedly failed to support the theory.,"Allegedly, the programmer failed to support the theory."
73,The programmer supported the theory.,M_T_equivalent,equivalent,The programmer will allegedly support the theory tomorrow.,"Allegedly, the programmer will support the theory tomorrow."
73,The programmer supported the theory.,Q_M_equivalent,equivalent,Could the programmer allegedly support the theory?,"Allegedly, could the programmer support the theory?"
73,The programmer supported the theory.,Q_T_equivalent,equivalent,Will the programmer support the theory tomorrow?,Could the programmer support the theory tomorrow?
73,The programmer supported the theory.,N_Q_nonequivalent,non_equivalent,Could the programmer fail to support the theory?,Is it false that the programmer supported the theory?
73,The programmer supported the theory.,N_T_nonequivalent,non_equivalent,The programmer will fail to support the theory tomorrow.,The programmer failed to have supported the theory earlier.
73,The programmer supported the theory.,M_T_nonequivalent,non_equivalent,The programmer will allegedly support the theory tomorrow.,The programmer was allegedly going to support the theory.
73,The programmer supported the theory.,Q_M_nonequivalent,non_equivalent,Could the programmer allegedly support the theory?,Is it alleged that the programmer supported the theory?
74,The wizard verified the report.,N_M_equivalent,equivalent,The wizard allegedly failed to verify the report.,"Allegedly, the wizard failed to verify the report."
74,The wizard verified the report.,M_T_equivalent,equivalent,The wizard will allegedly verify the report tomorrow.,"Allegedly, the wizard will verify the report tomorrow."
74,The wizard verified the report.,Q_M_equivalent,equivalent,Could the wizard allegedly verify the report?,"Allegedly, could the wizard verify the report?"
74,The wizard verified the report.,Q_T_equivalent,equivalent,Will the wizard verify the report tomorrow?,Could the wizard verify the report tomorrow?
74,The wizard verified the report.,N_Q_nonequivalent,non_equivalent,Could the wizard fail to verify the report?,Is it false that the wizard verified the report?
74,The wizard verified the report.,N_T_nonequivalent,non_equivalent,The wizard will fail to verify the report tomorrow.,The wizard failed to have verified the report earlier.
74,The wizard verified the report.,M_T_nonequivalent,non_equivalent,The wizard will allegedly verify the report tomorrow.,The wizard was allegedly going to verify the report.
74,The wizard verified the report.,Q_M_nonequivalent,non_equivalent,Could the wizard allegedly verify the report?,Is it alleged that the wizard verified the report?
75,The engineer opened the portal.,N_M_equivalent,equivalent,The engineer allegedly failed to open the portal.,"Allegedly, the engineer failed to open the portal."
75,The engineer opened the portal.,M_T_equivalent,equivalent,The engineer will allegedly open the portal tomorrow.,"Allegedly, the engineer will open the portal tomorrow."
75,The engineer opened the portal.,Q_M_equivalent,equivalent,Could the engineer allegedly open the portal?,"Allegedly, could the engineer open the portal?"
75,The engineer opened the portal.,Q_T_equivalent,equivalent,Will the engineer open the portal tomorrow?,Could the engineer open the portal tomorrow?
75,The engineer opened the portal.,N_Q_nonequivalent,non_equivalent,Could the engineer fail to open the portal?,Is it false that the engineer opened the portal?
75,The engineer opened the portal.,N_T_nonequivalent,non_equivalent,The engineer will fail to open the portal tomorrow.,The engineer failed to have opened the portal earlier.
75,The engineer opened the portal.,M_T_nonequivalent,non_equivalent,The engineer will allegedly open the portal tomorrow.,The engineer was allegedly going to open the portal.
75,The engineer opened the portal.,Q_M_nonequivalent,non_equivalent,Could the engineer allegedly open the portal?,Is it alleged that the engineer opened the portal?
76,The alien opened the portal.,N_M_equivalent,equivalent,The alien allegedly failed to open the portal.,"Allegedly, the alien failed to open the portal."
76,The alien opened the portal.,M_T_equivalent,equivalent,The alien will allegedly open the portal tomorrow.,"Allegedly, the alien will open the portal tomorrow."
76,The alien opened the portal.,Q_M_equivalent,equivalent,Could the alien allegedly open the portal?,"Allegedly, could the alien open the portal?"
76,The alien opened the portal.,Q_T_equivalent,equivalent,Will the alien open the portal tomorrow?,Could the alien open the portal tomorrow?
76,The alien opened the portal.,N_Q_nonequivalent,non_equivalent,Could the alien fail to open the portal?,Is it false that the alien opened the portal?
76,The alien opened the portal.,N_T_nonequivalent,non_equivalent,The alien will fail to open the portal tomorrow.,The alien failed to have opened the portal earlier.
76,The alien opened the portal.,M_T_nonequivalent,non_equivalent,The alien will allegedly open the portal tomorrow.,The alien was allegedly going to open the portal.
76,The alien opened the portal.,Q_M_nonequivalent,non_equivalent,Could the alien allegedly open the portal?,Is it alleged that the alien opened the portal?
77,The manager confirmed the answer.,N_M_equivalent,equivalent,The manager allegedly failed to confirm the answer.,"Allegedly, the manager failed to confirm the answer."
77,The manager confirmed the answer.,M_T_equivalent,equivalent,The manager will allegedly confirm the answer tomorrow.,"Allegedly, the manager will confirm the answer tomorrow."
77,The manager confirmed the answer.,Q_M_equivalent,equivalent,Could the manager allegedly confirm the answer?,"Allegedly, could the manager confirm the answer?"
77,The manager confirmed the answer.,Q_T_equivalent,equivalent,Will the manager confirm the answer tomorrow?,Could the manager confirm the answer tomorrow?
