model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test,mean_target_cosine,mean_mse,cells
BAAI/bge-m3,100.0,fr,additive,M,0.956037163734436,0.1127687916159629,160.0,,,
BAAI/bge-m3,100.0,fr,linear,M,0.907523634021409,0.2284797344728668,160.0,,,
BAAI/bge-m3,100.0,fr,affine,M,0.9072439074516296,0.2291611433029174,160.0,,,
BAAI/bge-m3,100.0,fr,additive,T,0.9529949426651,0.1234264597296714,160.0,,,
BAAI/bge-m3,100.0,fr,linear,T,0.9142333827633752,0.2244097691027195,160.0,,,
BAAI/bge-m3,100.0,fr,affine,T,0.9144881963729858,0.2238025218248367,160.0,,,
BAAI/bge-m3,100.0,de,additive,N,0.8885700106620789,0.3138696849346161,160.0,,,
BAAI/bge-m3,100.0,de,linear,N,0.8620913877894033,0.3593103347399209,160.0,,,
BAAI/bge-m3,100.0,de,affine,N,0.8629974126815796,0.3578721880912781,160.0,,,
BAAI/bge-m3,100.0,de,additive,Q,0.918076992034912,0.2228874415159225,160.0,,,
BAAI/bge-m3,100.0,de,linear,Q,0.8896432511094039,0.2932708001575068,160.0,,,
BAAI/bge-m3,100.0,de,affine,Q,0.8898574709892273,0.2923026382923126,160.0,,,
BAAI/bge-m3,100.0,de,additive,M,0.9618545770645142,0.1009022444486618,160.0,,,
BAAI/bge-m3,100.0,de,linear,M,0.9115814272169016,0.2189239432227276,160.0,,,
BAAI/bge-m3,100.0,de,affine,M,0.9076042175292968,0.2274175584316253,160.0,,,
BAAI/bge-m3,100.0,de,additive,T,0.9246416091918944,0.21071657538414,160.0,,,
BAAI/bge-m3,100.0,de,linear,T,0.8902538642085371,0.2965975823857191,160.0,,,
BAAI/bge-m3,100.0,de,affine,T,0.8908489346504211,0.2937710881233215,160.0,,,
BAAI/bge-m3,100.0,ru,additive,N,0.7809357643127441,0.7109681963920593,160.0,,,
BAAI/bge-m3,100.0,ru,linear,N,0.6077178256128517,0.9857172125369082,160.0,,,
BAAI/bge-m3,100.0,ru,affine,N,0.5857419967651367,1.0406064987182615,160.0,,,
BAAI/bge-m3,100.0,ru,additive,Q,0.8412039875984192,0.5216783285140991,160.0,,,
BAAI/bge-m3,100.0,ru,linear,Q,0.6283780705847646,1.052090457778741,160.0,,,
BAAI/bge-m3,100.0,ru,affine,Q,0.6135069131851196,1.092524766921997,160.0,,,
BAAI/bge-m3,100.0,ru,additive,M,0.935832142829895,0.1877458840608596,160.0,,,
BAAI/bge-m3,100.0,ru,linear,M,0.7590623261817978,0.6325297716653029,160.0,,,
BAAI/bge-m3,100.0,ru,affine,M,0.7484661936759949,0.6466049551963806,160.0,,,
BAAI/bge-m3,100.0,ru,additive,T,0.9027081727981568,0.2873455286026001,160.0,,,
BAAI/bge-m3,100.0,ru,linear,T,0.6977251461021675,0.7501504994556853,160.0,,,
BAAI/bge-m3,100.0,ru,affine,T,0.7058013081550598,0.7328794002532959,160.0,,,
BAAI/bge-m3,100.0,zh,additive,N,0.9028300046920776,0.2735157907009125,160.0,,,
BAAI/bge-m3,100.0,zh,linear,N,0.8635106920936814,0.3680894317807873,160.0,,,
BAAI/bge-m3,100.0,zh,affine,N,0.8584874272346497,0.3802851140499115,160.0,,,
BAAI/bge-m3,100.0,zh,additive,Q,0.9333924055099488,0.1895794123411178,160.0,,,
BAAI/bge-m3,100.0,zh,linear,Q,0.8801899072302174,0.3257289360701071,160.0,,,
BAAI/bge-m3,100.0,zh,affine,Q,0.8799238204956055,0.3262584805488586,160.0,,,
BAAI/bge-m3,100.0,zh,additive,M,0.9775152206420898,0.0602398738265037,160.0,,,
BAAI/bge-m3,100.0,zh,linear,M,0.9254996636318298,0.1952688348073334,160.0,,,
BAAI/bge-m3,100.0,zh,affine,M,0.9225518107414246,0.1997610628604889,160.0,,,
BAAI/bge-m3,100.0,zh,additive,T,0.9541274309158324,0.1256109774112701,160.0,,,
BAAI/bge-m3,100.0,zh,linear,T,0.901223244134665,0.2607907465714595,160.0,,,
BAAI/bge-m3,100.0,zh,affine,T,0.8952009081840515,0.2731386125087738,160.0,,,
BAAI/bge-m3,100.0,ar,additive,N,0.7329573631286621,0.9800283312797546,160.0,,,
BAAI/bge-m3,100.0,ar,linear,N,0.5232505817483454,1.2203841227811951,160.0,,,
BAAI/bge-m3,100.0,ar,affine,N,0.321348488330841,1.648698806762695,160.0,,,
BAAI/bge-m3,100.0,ar,additive,Q,0.7821540236473083,0.7636414766311646,160.0,,,
BAAI/bge-m3,100.0,ar,linear,Q,0.49996394744868,1.3875693679691443,160.0,,,
BAAI/bge-m3,100.0,ar,affine,Q,0.4162323474884033,1.5788196325302124,160.0,,,
BAAI/bge-m3,100.0,ar,additive,M,0.9402869939804076,0.1939722001552581,160.0,,,
BAAI/bge-m3,100.0,ar,linear,M,0.6466463087278793,0.9599588853593924,160.0,,,
BAAI/bge-m3,100.0,ar,affine,M,0.5075843930244446,1.1961654424667358,160.0,,,
BAAI/bge-m3,100.0,ar,additive,T,0.8160204887390137,0.6108875870704651,160.0,,,
BAAI/bge-m3,100.0,ar,linear,T,0.5699998017797675,1.1175779674878192,160.0,,,
BAAI/bge-m3,100.0,ar,affine,T,0.4186932146549225,1.4255824089050293,160.0,,,
bert-base-multilingual-cased,0.1,en,additive,N,0.8850167989730835,0.1126895993947982,160.0,,,
bert-base-multilingual-cased,0.1,en,linear,N,0.5916653745265948,0.3571671592751554,160.0,,,
bert-base-multilingual-cased,0.1,en,affine,N,0.564652144908905,0.3912223875522613,160.0,,,
bert-base-multilingual-cased,0.1,en,additive,Q,0.6897540092468262,0.2809609770774841,160.0,,,
bert-base-multilingual-cased,0.1,en,linear,Q,0.4559574759330989,0.4958554970565323,160.0,,,
bert-base-multilingual-cased,0.1,en,affine,Q,0.4530655443668365,0.5329216718673706,160.0,,,
bert-base-multilingual-cased,0.1,en,additive,M,0.9121428728103638,0.0838420838117599,160.0,,,
bert-base-multilingual-cased,0.1,en,linear,M,0.7603633674373256,0.2135614717343113,160.0,,,
bert-base-multilingual-cased,0.1,en,affine,M,0.76957768201828,0.2094355076551437,160.0,,,
bert-base-multilingual-cased,0.1,en,additive,T,0.8324397206306458,0.1518744081258773,160.0,,,
bert-base-multilingual-cased,0.1,en,linear,T,0.5629644571788828,0.367632007311972,160.0,,,
bert-base-multilingual-cased,0.1,en,affine,T,0.560535728931427,0.3866572976112366,160.0,,,
bert-base-multilingual-cased,0.1,es,additive,N,0.8550960421562195,0.1076568365097045,160.0,,,
bert-base-multilingual-cased,0.1,es,linear,N,0.4319987687832775,0.5764470486176176,160.0,,,
bert-base-multilingual-cased,0.1,es,affine,N,0.4075425267219543,0.6362930536270142,160.0,,,
bert-base-multilingual-cased,0.1,es,additive,Q,0.7801157236099243,0.1692586541175842,160.0,,,
bert-base-multilingual-cased,0.1,es,linear,Q,0.3599361210960331,0.4901514348514394,160.0,,,
bert-base-multilingual-cased,0.1,es,affine,Q,0.3792533278465271,0.5024025440216064,160.0,,,
bert-base-multilingual-cased,0.1,es,additive,M,0.877995491027832,0.0874357149004936,160.0,,,
bert-base-multilingual-cased,0.1,es,linear,M,0.6087518991788408,0.2851127958944722,160.0,,,
bert-base-multilingual-cased,0.1,es,affine,M,0.5998320579528809,0.2880653738975525,160.0,,,
bert-base-multilingual-cased,0.1,es,additive,T,0.8415452837944031,0.1220194920897483,160.0,,,
bert-base-multilingual-cased,0.1,es,linear,T,0.483572416990028,0.4086515101112867,160.0,,,
bert-base-multilingual-cased,0.1,es,affine,T,0.4525279104709625,0.464259535074234,160.0,,,
bert-base-multilingual-cased,0.1,fr,additive,N,0.8773603439331055,0.0952971130609512,160.0,,,
bert-base-multilingual-cased,0.1,fr,linear,N,0.6227674658268704,0.4003603077931569,160.0,,,
bert-base-multilingual-cased,0.1,fr,affine,N,0.6103290319442749,0.4902671277523041,160.0,,,
bert-base-multilingual-cased,0.1,fr,additive,Q,0.7420958280563354,0.2204736918210983,160.0,,,
bert-base-multilingual-cased,0.1,fr,linear,Q,0.4393324474341599,0.5441310666402623,160.0,,,
bert-base-multilingual-cased,0.1,fr,affine,Q,0.4894367158412933,0.5355616807937622,160.0,,,
bert-base-multilingual-cased,0.1,fr,additive,M,0.9165123105049132,0.0620082318782806,160.0,,,
bert-base-multilingual-cased,0.1,fr,linear,M,0.638458256173959,0.3223583578721586,160.0,,,
bert-base-multilingual-cased,0.1,fr,affine,M,0.5852109789848328,0.3894120156764984,160.0,,,
bert-base-multilingual-cased,0.1,fr,additive,T,0.8814781904220581,0.0924733430147171,160.0,,,
bert-base-multilingual-cased,0.1,fr,linear,T,0.586683315657867,0.3516368521006113,160.0,,,
bert-base-multilingual-cased,0.1,fr,affine,T,0.5843043327331543,0.3779110312461853,160.0,,,
bert-base-multilingual-cased,0.1,de,additive,N,0.8860703706741333,0.0842426270246505,160.0,,,
bert-base-multilingual-cased,0.1,de,linear,N,0.5321526952708335,0.4113325829980622,160.0,,,
bert-base-multilingual-cased,0.1,de,affine,N,0.5006202459335327,0.5286611318588257,160.0,,,
bert-base-multilingual-cased,0.1,de,additive,Q,0.7408473491668701,0.1899800449609756,160.0,,,
bert-base-multilingual-cased,0.1,de,linear,Q,0.3975464294595245,0.4828905425398179,160.0,,,
bert-base-multilingual-cased,0.1,de,affine,Q,0.4061477780342102,0.5054547786712646,160.0,,,
bert-base-multilingual-cased,0.1,de,additive,M,0.9045368432998656,0.0708110332489013,160.0,,,
bert-base-multilingual-cased,0.1,de,linear,M,0.6642474696227187,0.2575837743299111,160.0,,,
bert-base-multilingual-cased,0.1,de,affine,M,0.6987325549125671,0.2200285494327545,160.0,,,
bert-base-multilingual-cased,0.1,de,additive,T,0.8615215420722961,0.1022972464561462,160.0,,,
bert-base-multilingual-cased,0.1,de,linear,T,0.5751334045260836,0.3455444889543196,160.0,,,
bert-base-multilingual-cased,0.1,de,affine,T,0.5508855581283569,0.4332017302513122,160.0,,,
bert-base-multilingual-cased,0.1,ru,additive,N,0.8885818719863892,0.0863329991698265,160.0,,,
bert-base-multilingual-cased,0.1,ru,linear,N,0.5159216779029411,0.3756931582808721,160.0,,,
bert-base-multilingual-cased,0.1,ru,affine,N,0.515922486782074,0.3892903327941894,160.0,,,
bert-base-multilingual-cased,0.1,ru,additive,Q,0.6961176991462708,0.2306927740573883,160.0,,,
bert-base-multilingual-cased,0.1,ru,linear,Q,0.3855714370422168,0.4366741714510903,160.0,,,
bert-base-multilingual-cased,0.1,ru,affine,Q,0.3846244812011719,0.4555003046989441,160.0,,,
bert-base-multilingual-cased,0.1,ru,additive,M,0.8700597882270813,0.1002111434936523,160.0,,,
bert-base-multilingual-cased,0.1,ru,linear,M,0.7342662621430696,0.2027505078403856,160.0,,,
bert-base-multilingual-cased,0.1,ru,affine,M,0.7315002083778381,0.2058790624141693,160.0,,,
bert-base-multilingual-cased,0.1,ru,additive,T,0.8930082321166992,0.0832497030496597,160.0,,,
bert-base-multilingual-cased,0.1,ru,linear,T,0.5162978202721831,0.3623489174543436,160.0,,,
bert-base-multilingual-cased,0.1,ru,affine,T,0.5292801856994629,0.3742082118988037,160.0,,,
bert-base-multilingual-cased,0.1,zh,additive,N,0.9018881916999816,0.0973124876618385,160.0,,,
bert-base-multilingual-cased,0.1,zh,linear,N,0.5347729389448944,0.4908272740091359,160.0,,,
bert-base-multilingual-cased,0.1,zh,affine,N,0.532383918762207,0.4943567812442779,160.0,,,
bert-base-multilingual-cased,0.1,zh,additive,Q,0.6925057768821716,0.2963698804378509,160.0,,,
bert-base-multilingual-cased,0.1,zh,linear,Q,0.3366457118042841,0.6805486728250913,160.0,,,
bert-base-multilingual-cased,0.1,zh,affine,Q,0.3373405337333679,0.6912441849708557,160.0,,,
bert-base-multilingual-cased,0.1,zh,additive,M,0.9465278387069702,0.0541105978190898,160.0,,,
bert-base-multilingual-cased,0.1,zh,linear,M,0.7290643526738948,0.2822328239729478,160.0,,,
bert-base-multilingual-cased,0.1,zh,affine,M,0.7227919101715088,0.2943877577781677,160.0,,,
bert-base-multilingual-cased,0.1,zh,additive,T,0.8891398310661316,0.1092485189437866,160.0,,,
bert-base-multilingual-cased,0.1,zh,linear,T,0.4752978206444057,0.5275709118514117,160.0,,,
bert-base-multilingual-cased,0.1,zh,affine,T,0.4742678105831146,0.5338790416717529,160.0,,,
bert-base-multilingual-cased,0.1,ar,additive,N,0.9001282453536987,0.1405316740274429,160.0,,,
bert-base-multilingual-cased,0.1,ar,linear,N,0.5521905334700191,0.7998674440389612,160.0,,,
bert-base-multilingual-cased,0.1,ar,affine,N,0.411435604095459,1.1656864881515503,160.0,,,
bert-base-multilingual-cased,0.1,ar,additive,Q,0.8215805292129517,0.2757702767848968,160.0,,,
bert-base-multilingual-cased,0.1,ar,linear,Q,0.4436659161682277,0.81747673005599,160.0,,,
bert-base-multilingual-cased,0.1,ar,affine,Q,0.3986650705337524,1.061198353767395,160.0,,,
bert-base-multilingual-cased,0.1,ar,additive,M,0.9511680603027344,0.0697545111179351,160.0,,,
bert-base-multilingual-cased,0.1,ar,linear,M,0.7162763387231994,0.4922435773972609,160.0,,,
bert-base-multilingual-cased,0.1,ar,affine,M,0.6050882339477539,0.8408055305480957,160.0,,,
bert-base-multilingual-cased,0.1,ar,additive,T,0.899665355682373,0.1408454626798629,160.0,,,
bert-base-multilingual-cased,0.1,ar,linear,T,0.505529005866319,0.7595503035388766,160.0,,,
bert-base-multilingual-cased,0.1,ar,affine,T,0.4011966586112976,0.9910215139389038,160.0,,,
bert-base-multilingual-cased,1.0,en,additive,N,0.8850167989730835,0.1126895993947982,160.0,,,
bert-base-multilingual-cased,1.0,en,linear,N,0.6256849237181357,0.3192953832059594,160.0,,,
bert-base-multilingual-cased,1.0,en,affine,N,0.6033965349197388,0.3442419469356537,160.0,,,
bert-base-multilingual-cased,1.0,en,additive,Q,0.6897540092468262,0.2809609770774841,160.0,,,
bert-base-multilingual-cased,1.0,en,linear,Q,0.477637252765182,0.4489224432970807,160.0,,,
bert-base-multilingual-cased,1.0,en,affine,Q,0.4734620153903961,0.478724718093872,160.0,,,
bert-base-multilingual-cased,1.0,en,additive,M,0.9121428728103638,0.0838420838117599,160.0,,,
bert-base-multilingual-cased,1.0,en,linear,M,0.7746603628134208,0.1957361885927832,160.0,,,
bert-base-multilingual-cased,1.0,en,affine,M,0.7816517353057861,0.1925251483917236,160.0,,,
bert-base-multilingual-cased,1.0,en,additive,T,0.8324397206306458,0.1518744081258773,160.0,,,
bert-base-multilingual-cased,1.0,en,linear,T,0.5908513574307002,0.3227050693145409,160.0,,,
bert-base-multilingual-cased,1.0,en,affine,T,0.5875320434570312,0.3384004235267639,160.0,,,
bert-base-multilingual-cased,1.0,es,additive,N,0.8550960421562195,0.1076568365097045,160.0,,,
bert-base-multilingual-cased,1.0,es,linear,N,0.4734755718667262,0.456865127054651,160.0,,,
bert-base-multilingual-cased,1.0,es,affine,N,0.4546572268009186,0.4916313290596008,160.0,,,
bert-base-multilingual-cased,1.0,es,additive,Q,0.7801157236099243,0.1692586541175842,160.0,,,
bert-base-multilingual-cased,1.0,es,linear,Q,0.397959588610678,0.4233399850557467,160.0,,,
bert-base-multilingual-cased,1.0,es,affine,Q,0.4166339039802551,0.4303120672702789,160.0,,,
bert-base-multilingual-cased,1.0,es,additive,M,0.877995491027832,0.0874357149004936,160.0,,,
bert-base-multilingual-cased,1.0,es,linear,M,0.6426947145015595,0.2399118424590517,160.0,,,
bert-base-multilingual-cased,1.0,es,affine,M,0.6370587944984436,0.2408311367034912,160.0,,,
bert-base-multilingual-cased,1.0,es,additive,T,0.8415452837944031,0.1220194920897483,160.0,,,
bert-base-multilingual-cased,1.0,es,linear,T,0.5312887085848566,0.3359693744307924,160.0,,,
bert-base-multilingual-cased,1.0,es,affine,T,0.5052510499954224,0.3724556565284729,160.0,,,
bert-base-multilingual-cased,1.0,fr,additive,N,0.8773603439331055,0.0952971130609512,160.0,,,
bert-base-multilingual-cased,1.0,fr,linear,N,0.6391359363879655,0.329951738946601,160.0,,,
bert-base-multilingual-cased,1.0,fr,affine,N,0.6284416913986206,0.3850887417793274,160.0,,,
bert-base-multilingual-cased,1.0,fr,additive,Q,0.7420958280563354,0.2204736918210983,160.0,,,
bert-base-multilingual-cased,1.0,fr,linear,Q,0.4571862363092583,0.4822600696878615,160.0,,,
bert-base-multilingual-cased,1.0,fr,affine,Q,0.502094566822052,0.4721317887306213,160.0,,,
bert-base-multilingual-cased,1.0,fr,additive,M,0.9165123105049132,0.0620082318782806,160.0,,,
bert-base-multilingual-cased,1.0,fr,linear,M,0.670591983702735,0.2570467822947181,160.0,,,
bert-base-multilingual-cased,1.0,fr,affine,M,0.620769202709198,0.306138813495636,160.0,,,
bert-base-multilingual-cased,1.0,fr,additive,T,0.8814781904220581,0.0924733430147171,160.0,,,
bert-base-multilingual-cased,1.0,fr,linear,T,0.6066353392890024,0.306389098704534,160.0,,,
bert-base-multilingual-cased,1.0,fr,affine,T,0.6081365346908569,0.319321721792221,160.0,,,
bert-base-multilingual-cased,1.0,de,additive,N,0.8860703706741333,0.0842426270246505,160.0,,,
bert-base-multilingual-cased,1.0,de,linear,N,0.5625116187328001,0.3443647658382132,160.0,,,
bert-base-multilingual-cased,1.0,de,affine,N,0.5324939489364624,0.427168995141983,160.0,,,
bert-base-multilingual-cased,1.0,de,additive,Q,0.7408473491668701,0.1899800449609756,160.0,,,
bert-base-multilingual-cased,1.0,de,linear,Q,0.4121154803096937,0.431361161413747,160.0,,,
bert-base-multilingual-cased,1.0,de,affine,Q,0.4203080236911773,0.4469969868659973,160.0,,,
bert-base-multilingual-cased,1.0,de,additive,M,0.9045368432998656,0.0708110332489013,160.0,,,
bert-base-multilingual-cased,1.0,de,linear,M,0.6815528924159348,0.2255767967800339,160.0,,,
bert-base-multilingual-cased,1.0,de,affine,M,0.7149897813796997,0.1944219768047332,160.0,,,
bert-base-multilingual-cased,1.0,de,additive,T,0.8615215420722961,0.1022972464561462,160.0,,,
bert-base-multilingual-cased,1.0,de,linear,T,0.590116151673447,0.3019485894623661,160.0,,,
bert-base-multilingual-cased,1.0,de,affine,T,0.5679483413696289,0.3652085661888122,160.0,,,
bert-base-multilingual-cased,1.0,ru,additive,N,0.8885818719863892,0.0863329991698265,160.0,,,
bert-base-multilingual-cased,1.0,ru,linear,N,0.537639339521589,0.3328075193955813,160.0,,,
bert-base-multilingual-cased,1.0,ru,affine,N,0.5367856025695801,0.3431324064731598,160.0,,,
bert-base-multilingual-cased,1.0,ru,additive,Q,0.6961176991462708,0.2306927740573883,160.0,,,
bert-base-multilingual-cased,1.0,ru,linear,Q,0.39964070147571,0.3992345347691949,160.0,,,
bert-base-multilingual-cased,1.0,ru,affine,Q,0.3955129086971283,0.4163847863674164,160.0,,,
bert-base-multilingual-cased,1.0,ru,additive,M,0.8700597882270813,0.1002111434936523,160.0,,,
bert-base-multilingual-cased,1.0,ru,linear,M,0.7412140335218335,0.1845675683217882,160.0,,,
bert-base-multilingual-cased,1.0,ru,affine,M,0.7381253242492676,0.1874320209026336,160.0,,,
bert-base-multilingual-cased,1.0,ru,additive,T,0.8930082321166992,0.0832497030496597,160.0,,,
bert-base-multilingual-cased,1.0,ru,linear,T,0.5422519959822637,0.317614692342428,160.0,,,
bert-base-multilingual-cased,1.0,ru,affine,T,0.5533779859542847,0.3263288140296936,160.0,,,
bert-base-multilingual-cased,1.0,zh,additive,N,0.9018881916999816,0.0973124876618385,160.0,,,
bert-base-multilingual-cased,1.0,zh,linear,N,0.5840205690467783,0.3850371290930641,160.0,,,
bert-base-multilingual-cased,1.0,zh,affine,N,0.5797255635261536,0.3909207582473755,160.0,,,
bert-base-multilingual-cased,1.0,zh,additive,Q,0.6925057768821716,0.2963698804378509,160.0,,,
bert-base-multilingual-cased,1.0,zh,linear,Q,0.3749310832657596,0.5665473803584381,160.0,,,
bert-base-multilingual-cased,1.0,zh,affine,Q,0.3730227351188659,0.5816106200218201,160.0,,,
bert-base-multilingual-cased,1.0,zh,additive,M,0.9465278387069702,0.0541105978190898,160.0,,,
bert-base-multilingual-cased,1.0,zh,linear,M,0.7522544426348328,0.2388246442945391,160.0,,,
bert-base-multilingual-cased,1.0,zh,affine,M,0.7437562942504883,0.251322478055954,160.0,,,
bert-base-multilingual-cased,1.0,zh,additive,T,0.8891398310661316,0.1092485189437866,160.0,,,
bert-base-multilingual-cased,1.0,zh,linear,T,0.5316828078997686,0.41942002888924,160.0,,,
bert-base-multilingual-cased,1.0,zh,affine,T,0.5295761823654175,0.4257153868675232,160.0,,,
bert-base-multilingual-cased,1.0,ar,additive,N,0.9001282453536987,0.1405316740274429,160.0,,,
bert-base-multilingual-cased,1.0,ar,linear,N,0.5806346676084824,0.6471102615225359,160.0,,,
bert-base-multilingual-cased,1.0,ar,affine,N,0.4349521696567535,0.9300572276115416,160.0,,,
bert-base-multilingual-cased,1.0,ar,additive,Q,0.8215805292129517,0.2757702767848968,160.0,,,
bert-base-multilingual-cased,1.0,ar,linear,Q,0.4586499244946561,0.7263702130252451,160.0,,,
bert-base-multilingual-cased,1.0,ar,affine,Q,0.4074699282646179,0.9214927554130554,160.0,,,
bert-base-multilingual-cased,1.0,ar,additive,M,0.9511680603027344,0.0697545111179351,160.0,,,
bert-base-multilingual-cased,1.0,ar,linear,M,0.7337828453502272,0.4103061098424759,160.0,,,
bert-base-multilingual-cased,1.0,ar,affine,M,0.6228424310684204,0.6691635251045227,160.0,,,
bert-base-multilingual-cased,1.0,ar,additive,T,0.899665355682373,0.1408454626798629,160.0,,,
bert-base-multilingual-cased,1.0,ar,linear,T,0.533278128149149,0.6373175746146644,160.0,,,
bert-base-multilingual-cased,1.0,ar,affine,T,0.422553688287735,0.8262326121330261,160.0,,,
bert-base-multilingual-cased,10.0,en,additive,N,0.8850167989730835,0.1126895993947982,160.0,,,
bert-base-multilingual-cased,10.0,en,linear,N,0.6940069326529195,0.2587879039691042,160.0,,,
bert-base-multilingual-cased,10.0,en,affine,N,0.6810379028320312,0.268384039402008,160.0,,,
bert-base-multilingual-cased,10.0,en,additive,Q,0.6897540092468262,0.2809609770774841,160.0,,,
bert-base-multilingual-cased,10.0,en,linear,Q,0.5419178822382755,0.3486546510705883,160.0,,,
bert-base-multilingual-cased,10.0,en,affine,Q,0.533397376537323,0.363525927066803,160.0,,,
bert-base-multilingual-cased,10.0,en,additive,M,0.9121428728103638,0.0838420838117599,160.0,,,
bert-base-multilingual-cased,10.0,en,linear,M,0.7895483436937225,0.1805902378705103,160.0,,,
bert-base-multilingual-cased,10.0,en,affine,M,0.7866419553756714,0.1820333898067474,160.0,,,
bert-base-multilingual-cased,10.0,en,additive,T,0.8324397206306458,0.1518744081258773,160.0,,,
bert-base-multilingual-cased,10.0,en,linear,T,0.6493239174342319,0.2445606038064006,160.0,,,
bert-base-multilingual-cased,10.0,en,affine,T,0.6429303884506226,0.2535881996154785,160.0,,,
bert-base-multilingual-cased,10.0,es,additive,N,0.8550960421562195,0.1076568365097045,160.0,,,
bert-base-multilingual-cased,10.0,es,linear,N,0.6181405831793143,0.2408449519545164,160.0,,,
bert-base-multilingual-cased,10.0,es,affine,N,0.601474404335022,0.2548976838588714,160.0,,,
bert-base-multilingual-cased,10.0,es,additive,Q,0.7801157236099243,0.1692586541175842,160.0,,,
bert-base-multilingual-cased,10.0,es,linear,Q,0.5019459457002275,0.3060857537896731,160.0,,,
bert-base-multilingual-cased,10.0,es,affine,Q,0.5005855560302734,0.3167050182819366,160.0,,,
bert-base-multilingual-cased,10.0,es,additive,M,0.877995491027832,0.0874357149004936,160.0,,,
bert-base-multilingual-cased,10.0,es,linear,M,0.7094900824297508,0.1799189732354271,160.0,,,
bert-base-multilingual-cased,10.0,es,affine,M,0.6930525302886963,0.1878830194473266,160.0,,,
bert-base-multilingual-cased,10.0,es,additive,T,0.8415452837944031,0.1220194920897483,160.0,,,
bert-base-multilingual-cased,10.0,es,linear,T,0.6615279710776868,0.2178891287595057,160.0,,,
bert-base-multilingual-cased,10.0,es,affine,T,0.6345418691635132,0.2343816459178924,160.0,,,
bert-base-multilingual-cased,10.0,fr,additive,N,0.8773603439331055,0.0952971130609512,160.0,,,
bert-base-multilingual-cased,10.0,fr,linear,N,0.6713968056698463,0.2206860267424041,160.0,,,
bert-base-multilingual-cased,10.0,fr,affine,N,0.6554251909255981,0.2398545742034912,160.0,,,
bert-base-multilingual-cased,10.0,fr,additive,Q,0.7420958280563354,0.2204736918210983,160.0,,,
bert-base-multilingual-cased,10.0,fr,linear,Q,0.5050336043098236,0.3699238337345988,160.0,,,
bert-base-multilingual-cased,10.0,fr,affine,Q,0.5200921893119812,0.3715952932834625,160.0,,,
bert-base-multilingual-cased,10.0,fr,additive,M,0.9165123105049132,0.0620082318782806,160.0,,,
bert-base-multilingual-cased,10.0,fr,linear,M,0.7329111474280917,0.1717837810271427,160.0,,,
bert-base-multilingual-cased,10.0,fr,affine,M,0.6852405071258545,0.1999190300703048,160.0,,,
bert-base-multilingual-cased,10.0,fr,additive,T,0.8814781904220581,0.0924733430147171,160.0,,,
bert-base-multilingual-cased,10.0,fr,linear,T,0.6575781339020036,0.225836654426707,160.0,,,
bert-base-multilingual-cased,10.0,fr,affine,T,0.6520197987556458,0.233366772532463,160.0,,,
bert-base-multilingual-cased,10.0,de,additive,N,0.8860703706741333,0.0842426270246505,160.0,,,
bert-base-multilingual-cased,10.0,de,linear,N,0.6491606920148889,0.2169202593519311,160.0,,,
bert-base-multilingual-cased,10.0,de,affine,N,0.6168621778488159,0.2456499338150024,160.0,,,
bert-base-multilingual-cased,10.0,de,additive,Q,0.7408473491668701,0.1899800449609756,160.0,,,
bert-base-multilingual-cased,10.0,de,linear,Q,0.4532524481004584,0.3168792313539564,160.0,,,
