prompt_id,prompt
7463,The musician did not create a beautiful painting.
7464,Did the musician create a beautiful painting?
7465,The musician will create a beautiful painting.
7466,The musician may have created a beautiful painting.
7467,A beautiful painting was created by the musician.
7468,It is true that the musician created a beautiful painting.
7469,The musician did not create a beautiful painting during the meeting.
7470,Did the musician create a beautiful painting during the meeting?
7471,The musician will create a beautiful painting during the meeting.
7472,The musician may have created a beautiful painting during the meeting.
7473,A beautiful painting was created by the musician during the meeting.
7474,It is true that the musician created a beautiful painting during the meeting.
7475,The person who did not create a beautiful painting was the musician.
7476,Was the person who created a beautiful painting the musician?
7477,The person who will create a beautiful painting is the musician.
7478,The person who may have created a beautiful painting was the musician.
7479,The person by whom a beautiful painting was created was the musician.
7480,It is true that the person who created a beautiful painting was the musician.
7481,"After the musician did not create a beautiful painting, the situation changed."
7482,Did the situation change after the musician created a beautiful painting?
7483,"After the musician will create a beautiful painting, the situation will change."
7484,"After the musician may have created a beautiful painting, the situation changed."
7485,"After a beautiful painting was created by the musician, the situation changed."
7486,"It is true that after the musician created a beautiful painting, the situation changed."
7487,The report said that the musician did not create a beautiful painting.
7488,Did the report say that the musician created a beautiful painting?
7489,The report said that the musician will create a beautiful painting.
7490,The report said that the musician may have created a beautiful painting.
7491,The report said that a beautiful painting was created by the musician.
7492,It is true that the report said that the musician created a beautiful painting.
7493,"If the musician did not create a beautiful painting, the result mattered."
7494,Did the result matter if the musician created a beautiful painting?
7495,"If the musician will create a beautiful painting, the result will matter."
7496,"If the musician may have created a beautiful painting, the result mattered."
7497,"If a beautiful painting was created by the musician, the result mattered."
7498,"It is true that if the musician created a beautiful painting, the result mattered."
7499,The pilot did not study the problem.
7500,Did the pilot study the problem?
7501,The pilot will study the problem.
7502,The pilot may have studied the problem.
7503,The problem was studied by the pilot.
7504,It is true that the pilot studied the problem.
7505,The pilot did not study the problem before the deadline.
7506,Did the pilot study the problem before the deadline?
7507,The pilot will study the problem before the deadline.
7508,The pilot may have studied the problem before the deadline.
7509,The problem was studied by the pilot before the deadline.
7510,It is true that the pilot studied the problem before the deadline.
7511,The person who did not study the problem was the pilot.
7512,Was the person who studied the problem the pilot?
7513,The person who will study the problem is the pilot.
7514,The person who may have studied the problem was the pilot.
7515,The person by whom the problem was studied was the pilot.
7516,It is true that the person who studied the problem was the pilot.
7517,"After the pilot did not study the problem, the situation changed."
7518,Did the situation change after the pilot studied the problem?
7519,"After the pilot will study the problem, the situation will change."
7520,"After the pilot may have studied the problem, the situation changed."
7521,"After the problem was studied by the pilot, the situation changed."
7522,"It is true that after the pilot studied the problem, the situation changed."
7523,The report said that the pilot did not study the problem.
7524,Did the report say that the pilot studied the problem?
7525,The report said that the pilot will study the problem.
7526,The report said that the pilot may have studied the problem.
7527,The report said that the problem was studied by the pilot.
7528,It is true that the report said that the pilot studied the problem.
7529,"If the pilot did not study the problem, the result mattered."
7530,Did the result matter if the pilot studied the problem?
7531,"If the pilot will study the problem, the result will matter."
7532,"If the pilot may have studied the problem, the result mattered."
7533,"If the problem was studied by the pilot, the result mattered."
7534,"It is true that if the pilot studied the problem, the result mattered."
7535,The analyst did not write a new principle.
7536,Did the analyst write a new principle?
7537,The analyst will write a new principle.
7538,The analyst may have wrote a new principle.
7539,A new principle was wrote by the analyst.
7540,It is true that the analyst wrote a new principle.
7541,The analyst did not write a new principle before the deadline.
7542,Did the analyst write a new principle before the deadline?
7543,The analyst will write a new principle before the deadline.
7544,The analyst may have wrote a new principle before the deadline.
7545,A new principle was wrote by the analyst before the deadline.
7546,It is true that the analyst wrote a new principle before the deadline.
7547,The person who did not write a new principle was the analyst.
7548,Was the person who wrote a new principle the analyst?
7549,The person who will write a new principle is the analyst.
7550,The person who may have wrote a new principle was the analyst.
7551,The person by whom a new principle was wrote was the analyst.
7552,It is true that the person who wrote a new principle was the analyst.
7553,"After the analyst did not write a new principle, the situation changed."
7554,Did the situation change after the analyst wrote a new principle?
7555,"After the analyst will write a new principle, the situation will change."
7556,"After the analyst may have wrote a new principle, the situation changed."
7557,"After a new principle was wrote by the analyst, the situation changed."
7558,"It is true that after the analyst wrote a new principle, the situation changed."
7559,The report said that the analyst did not write a new principle.
7560,Did the report say that the analyst wrote a new principle?
7561,The report said that the analyst will write a new principle.
7562,The report said that the analyst may have wrote a new principle.
7563,The report said that a new principle was wrote by the analyst.
7564,It is true that the report said that the analyst wrote a new principle.
7565,"If the analyst did not write a new principle, the result mattered."
7566,Did the result matter if the analyst wrote a new principle?
7567,"If the analyst will write a new principle, the result will matter."
7568,"If the analyst may have wrote a new principle, the result mattered."
7569,"If a new principle was wrote by the analyst, the result mattered."
7570,"It is true that if the analyst wrote a new principle, the result mattered."
7571,The manager did not discover the document.
7572,Did the manager discover the document?
7573,The manager will discover the document.
7574,The manager may have discovered the document.
7575,The document was discovered by the manager.
7576,It is true that the manager discovered the document.
7577,The manager did not discover the document before the deadline.
7578,Did the manager discover the document before the deadline?
7579,The manager will discover the document before the deadline.
7580,The manager may have discovered the document before the deadline.
7581,The document was discovered by the manager before the deadline.
7582,It is true that the manager discovered the document before the deadline.
7583,The person who did not discover the document was the manager.
7584,Was the person who discovered the document the manager?
7585,The person who will discover the document is the manager.
7586,The person who may have discovered the document was the manager.
7587,The person by whom the document was discovered was the manager.
7588,It is true that the person who discovered the document was the manager.
7589,"After the manager did not discover the document, the situation changed."
7590,Did the situation change after the manager discovered the document?
7591,"After the manager will discover the document, the situation will change."
7592,"After the manager may have discovered the document, the situation changed."
7593,"After the document was discovered by the manager, the situation changed."
7594,"It is true that after the manager discovered the document, the situation changed."
7595,The report said that the manager did not discover the document.
7596,Did the report say that the manager discovered the document?
7597,The report said that the manager will discover the document.
7598,The report said that the manager may have discovered the document.
7599,The report said that the document was discovered by the manager.
7600,It is true that the report said that the manager discovered the document.
7601,"If the manager did not discover the document, the result mattered."
7602,Did the result matter if the manager discovered the document?
7603,"If the manager will discover the document, the result will matter."
7604,"If the manager may have discovered the document, the result mattered."
7605,"If the document was discovered by the manager, the result mattered."
7606,"It is true that if the manager discovered the document, the result mattered."
7607,The engineer did not create the decision.
7608,Did the engineer create the decision?
7609,The engineer will create the decision.
7610,The engineer may have created the decision.
7611,The decision was created by the engineer.
7612,It is true that the engineer created the decision.
7613,The engineer did not create the decision during the experiment.
7614,Did the engineer create the decision during the experiment?
7615,The engineer will create the decision during the experiment.
7616,The engineer may have created the decision during the experiment.
7617,The decision was created by the engineer during the experiment.
7618,It is true that the engineer created the decision during the experiment.
7619,The person who did not create the decision was the engineer.
7620,Was the person who created the decision the engineer?
7621,The person who will create the decision is the engineer.
7622,The person who may have created the decision was the engineer.
7623,The person by whom the decision was created was the engineer.
7624,It is true that the person who created the decision was the engineer.
7625,"After the engineer did not create the decision, the situation changed."
7626,Did the situation change after the engineer created the decision?
7627,"After the engineer will create the decision, the situation will change."
7628,"After the engineer may have created the decision, the situation changed."
7629,"After the decision was created by the engineer, the situation changed."
7630,"It is true that after the engineer created the decision, the situation changed."
7631,The report said that the engineer did not create the decision.
7632,Did the report say that the engineer created the decision?
7633,The report said that the engineer will create the decision.
7634,The report said that the engineer may have created the decision.
7635,The report said that the decision was created by the engineer.
7636,It is true that the report said that the engineer created the decision.
7637,"If the engineer did not create the decision, the result mattered."
7638,Did the result matter if the engineer created the decision?
7639,"If the engineer will create the decision, the result will matter."
7640,"If the engineer may have created the decision, the result mattered."
7641,"If the decision was created by the engineer, the result mattered."
7642,"It is true that if the engineer created the decision, the result mattered."
7643,The manager did not explain the data.
7644,Did the manager explain the data?
7645,The manager will explain the data.
7646,The manager may have explained the data.
7647,The data was explained by the manager.
7648,It is true that the manager explained the data.
7649,The manager did not explain the data during the meeting.
7650,Did the manager explain the data during the meeting?
7651,The manager will explain the data during the meeting.
7652,The manager may have explained the data during the meeting.
7653,The data was explained by the manager during the meeting.
7654,It is true that the manager explained the data during the meeting.
7655,The person who did not explain the data was the manager.
7656,Was the person who explained the data the manager?
7657,The person who will explain the data is the manager.
7658,The person who may have explained the data was the manager.
7659,The person by whom the data was explained was the manager.
7660,It is true that the person who explained the data was the manager.
7661,"After the manager did not explain the data, the situation changed."
7662,Did the situation change after the manager explained the data?
7663,"After the manager will explain the data, the situation will change."
7664,"After the manager may have explained the data, the situation changed."
7665,"After the data was explained by the manager, the situation changed."
7666,"It is true that after the manager explained the data, the situation changed."
7667,The report said that the manager did not explain the data.
7668,Did the report say that the manager explained the data?
7669,The report said that the manager will explain the data.
7670,The report said that the manager may have explained the data.
7671,The report said that the data was explained by the manager.
7672,It is true that the report said that the manager explained the data.
7673,"If the manager did not explain the data, the result mattered."
7674,Did the result matter if the manager explained the data?
7675,"If the manager will explain the data, the result will matter."
7676,"If the manager may have explained the data, the result mattered."
7677,"If the data was explained by the manager, the result mattered."
7678,"It is true that if the manager explained the data, the result mattered."
7679,The manager did not analyze the family.
7680,Did the manager analyze the family?
7681,The manager will analyze the family.
7682,The manager may have analyzed the family.
7683,The family was analyzed by the manager.
7684,It is true that the manager analyzed the family.
7685,The manager did not analyze the family before the deadline.
7686,Did the manager analyze the family before the deadline?
7687,The manager will analyze the family before the deadline.
7688,The manager may have analyzed the family before the deadline.
7689,The family was analyzed by the manager before the deadline.
7690,It is true that the manager analyzed the family before the deadline.
7691,The person who did not analyze the family was the manager.
7692,Was the person who analyzed the family the manager?
7693,The person who will analyze the family is the manager.
7694,The person who may have analyzed the family was the manager.
7695,The person by whom the family was analyzed was the manager.
7696,It is true that the person who analyzed the family was the manager.
7697,"After the manager did not analyze the family, the situation changed."
7698,Did the situation change after the manager analyzed the family?
7699,"After the manager will analyze the family, the situation will change."
7700,"After the manager may have analyzed the family, the situation changed."
7701,"After the family was analyzed by the manager, the situation changed."
7702,"It is true that after the manager analyzed the family, the situation changed."
7703,The report said that the manager did not analyze the family.
7704,Did the report say that the manager analyzed the family?
7705,The report said that the manager will analyze the family.
7706,The report said that the manager may have analyzed the family.
7707,The report said that the family was analyzed by the manager.
7708,It is true that the report said that the manager analyzed the family.
7709,"If the manager did not analyze the family, the result mattered."
7710,Did the result matter if the manager analyzed the family?
7711,"If the manager will analyze the family, the result will matter."
7712,"If the manager may have analyzed the family, the result mattered."
7713,"If the family was analyzed by the manager, the result mattered."
7714,"It is true that if the manager analyzed the family, the result mattered."
7715,The programmer did not measure the system.
7716,Did the programmer measure the system?
7717,The programmer will measure the system.
7718,The programmer may have measured the system.
7719,The system was measured by the programmer.
7720,It is true that the programmer measured the system.
7721,The programmer did not measure the system before the presentation.
7722,Did the programmer measure the system before the presentation?
7723,The programmer will measure the system before the presentation.
7724,The programmer may have measured the system before the presentation.
7725,The system was measured by the programmer before the presentation.
7726,It is true that the programmer measured the system before the presentation.
7727,The person who did not measure the system was the programmer.
7728,Was the person who measured the system the programmer?
7729,The person who will measure the system is the programmer.
7730,The person who may have measured the system was the programmer.
7731,The person by whom the system was measured was the programmer.
7732,It is true that the person who measured the system was the programmer.
7733,"After the programmer did not measure the system, the situation changed."
7734,Did the situation change after the programmer measured the system?
7735,"After the programmer will measure the system, the situation will change."
7736,"After the programmer may have measured the system, the situation changed."
7737,"After the system was measured by the programmer, the situation changed."
7738,"It is true that after the programmer measured the system, the situation changed."
7739,The report said that the programmer did not measure the system.
7740,Did the report say that the programmer measured the system?
7741,The report said that the programmer will measure the system.
7742,The report said that the programmer may have measured the system.
7743,The report said that the system was measured by the programmer.
7744,It is true that the report said that the programmer measured the system.
7745,"If the programmer did not measure the system, the result mattered."
7746,Did the result matter if the programmer measured the system?
7747,"If the programmer will measure the system, the result will matter."
7748,"If the programmer may have measured the system, the result mattered."
7749,"If the system was measured by the programmer, the result mattered."
7750,"It is true that if the programmer measured the system, the result mattered."
7751,The teacher did not find the event.
7752,Did the teacher find the event?
7753,The teacher will find the event.
7754,The teacher may have found the event.
7755,The event was found by the teacher.
7756,It is true that the teacher found the event.
7757,The teacher did not find the event before the presentation.
7758,Did the teacher find the event before the presentation?
7759,The teacher will find the event before the presentation.
7760,The teacher may have found the event before the presentation.
7761,The event was found by the teacher before the presentation.
7762,It is true that the teacher found the event before the presentation.
7763,The person who did not find the event was the teacher.
7764,Was the person who found the event the teacher?
7765,The person who will find the event is the teacher.
7766,The person who may have found the event was the teacher.
7767,The person by whom the event was found was the teacher.
7768,It is true that the person who found the event was the teacher.
7769,"After the teacher did not find the event, the situation changed."
7770,Did the situation change after the teacher found the event?
7771,"After the teacher will find the event, the situation will change."
7772,"After the teacher may have found the event, the situation changed."
7773,"After the event was found by the teacher, the situation changed."
7774,"It is true that after the teacher found the event, the situation changed."
7775,The report said that the teacher did not find the event.
7776,Did the report say that the teacher found the event?
7777,The report said that the teacher will find the event.
7778,The report said that the teacher may have found the event.
7779,The report said that the event was found by the teacher.
7780,It is true that the report said that the teacher found the event.
7781,"If the teacher did not find the event, the result mattered."
7782,Did the result matter if the teacher found the event?
7783,"If the teacher will find the event, the result will matter."
7784,"If the teacher may have found the event, the result mattered."
7785,"If the event was found by the teacher, the result mattered."
7786,"It is true that if the teacher found the event, the result mattered."
7787,The nurse did not build a black cat.
7788,Did the nurse build a black cat?
7789,The nurse will build a black cat.
7790,The nurse may have built a black cat.
7791,A black cat was built by the nurse.
7792,It is true that the nurse built a black cat.
7793,The nurse did not build a black cat in the laboratory.
7794,Did the nurse build a black cat in the laboratory?
7795,The nurse will build a black cat in the laboratory.
7796,The nurse may have built a black cat in the laboratory.
7797,A black cat was built by the nurse in the laboratory.
7798,It is true that the nurse built a black cat in the laboratory.
7799,The person who did not build a black cat was the nurse.
7800,Was the person who built a black cat the nurse?
7801,The person who will build a black cat is the nurse.
7802,The person who may have built a black cat was the nurse.
7803,The person by whom a black cat was built was the nurse.
7804,It is true that the person who built a black cat was the nurse.
7805,"After the nurse did not build a black cat, the situation changed."
7806,Did the situation change after the nurse built a black cat?
7807,"After the nurse will build a black cat, the situation will change."
7808,"After the nurse may have built a black cat, the situation changed."
7809,"After a black cat was built by the nurse, the situation changed."
7810,"It is true that after the nurse built a black cat, the situation changed."
7811,The report said that the nurse did not build a black cat.
7812,Did the report say that the nurse built a black cat?
7813,The report said that the nurse will build a black cat.
7814,The report said that the nurse may have built a black cat.
7815,The report said that a black cat was built by the nurse.
7816,It is true that the report said that the nurse built a black cat.
7817,"If the nurse did not build a black cat, the result mattered."
7818,Did the result matter if the nurse built a black cat?
7819,"If the nurse will build a black cat, the result will matter."
7820,"If the nurse may have built a black cat, the result mattered."
7821,"If a black cat was built by the nurse, the result mattered."
7822,"It is true that if the nurse built a black cat, the result mattered."
7823,The teacher did not create the system.
7824,Did the teacher create the system?
7825,The teacher will create the system.
7826,The teacher may have created the system.
7827,The system was created by the teacher.
7828,It is true that the teacher created the system.
7829,The teacher did not create the system before the presentation.
7830,Did the teacher create the system before the presentation?
7831,The teacher will create the system before the presentation.
7832,The teacher may have created the system before the presentation.
7833,The system was created by the teacher before the presentation.
7834,It is true that the teacher created the system before the presentation.
7835,The person who did not create the system was the teacher.
7836,Was the person who created the system the teacher?
7837,The person who will create the system is the teacher.
7838,The person who may have created the system was the teacher.
7839,The person by whom the system was created was the teacher.
7840,It is true that the person who created the system was the teacher.
7841,"After the teacher did not create the system, the situation changed."
7842,Did the situation change after the teacher created the system?
7843,"After the teacher will create the system, the situation will change."
7844,"After the teacher may have created the system, the situation changed."
7845,"After the system was created by the teacher, the situation changed."
7846,"It is true that after the teacher created the system, the situation changed."
7847,The report said that the teacher did not create the system.
7848,Did the report say that the teacher created the system?
7849,The report said that the teacher will create the system.
7850,The report said that the teacher may have created the system.
7851,The report said that the system was created by the teacher.
7852,It is true that the report said that the teacher created the system.
7853,"If the teacher did not create the system, the result mattered."
7854,Did the result matter if the teacher created the system?
7855,"If the teacher will create the system, the result will matter."
7856,"If the teacher may have created the system, the result mattered."
7857,"If the system was created by the teacher, the result mattered."
7858,"It is true that if the teacher created the system, the result mattered."
7859,The writer did not discover the rule.
7860,Did the writer discover the rule?
7861,The writer will discover the rule.
7862,The writer may have discovered the rule.
7863,The rule was discovered by the writer.
7864,It is true that the writer discovered the rule.
7865,The writer did not discover the rule after the interview.
7866,Did the writer discover the rule after the interview?
7867,The writer will discover the rule after the interview.
7868,The writer may have discovered the rule after the interview.
7869,The rule was discovered by the writer after the interview.
7870,It is true that the writer discovered the rule after the interview.
7871,The person who did not discover the rule was the writer.
7872,Was the person who discovered the rule the writer?
7873,The person who will discover the rule is the writer.
7874,The person who may have discovered the rule was the writer.
7875,The person by whom the rule was discovered was the writer.
7876,It is true that the person who discovered the rule was the writer.
7877,"After the writer did not discover the rule, the situation changed."
7878,Did the situation change after the writer discovered the rule?
7879,"After the writer will discover the rule, the situation will change."
7880,"After the writer may have discovered the rule, the situation changed."
7881,"After the rule was discovered by the writer, the situation changed."
7882,"It is true that after the writer discovered the rule, the situation changed."
7883,The report said that the writer did not discover the rule.
7884,Did the report say that the writer discovered the rule?
7885,The report said that the writer will discover the rule.
7886,The report said that the writer may have discovered the rule.
7887,The report said that the rule was discovered by the writer.
7888,It is true that the report said that the writer discovered the rule.
7889,"If the writer did not discover the rule, the result mattered."
7890,Did the result matter if the writer discovered the rule?
7891,"If the writer will discover the rule, the result will matter."
7892,"If the writer may have discovered the rule, the result mattered."
7893,"If the rule was discovered by the writer, the result mattered."
7894,"It is true that if the writer discovered the rule, the result mattered."
7895,The analyst did not build the problem.
7896,Did the analyst build the problem?
7897,The analyst will build the problem.
7898,The analyst may have built the problem.
7899,The problem was built by the analyst.
7900,It is true that the analyst built the problem.
7901,The analyst did not build the problem before the deadline.
7902,Did the analyst build the problem before the deadline?
7903,The analyst will build the problem before the deadline.
7904,The analyst may have built the problem before the deadline.
7905,The problem was built by the analyst before the deadline.
7906,It is true that the analyst built the problem before the deadline.
7907,The person who did not build the problem was the analyst.
7908,Was the person who built the problem the analyst?
7909,The person who will build the problem is the analyst.
7910,The person who may have built the problem was the analyst.
7911,The person by whom the problem was built was the analyst.
7912,It is true that the person who built the problem was the analyst.
7913,"After the analyst did not build the problem, the situation changed."
7914,Did the situation change after the analyst built the problem?
7915,"After the analyst will build the problem, the situation will change."
7916,"After the analyst may have built the problem, the situation changed."
7917,"After the problem was built by the analyst, the situation changed."
7918,"It is true that after the analyst built the problem, the situation changed."
7919,The report said that the analyst did not build the problem.
7920,Did the report say that the analyst built the problem?
7921,The report said that the analyst will build the problem.
7922,The report said that the analyst may have built the problem.
7923,The report said that the problem was built by the analyst.
7924,It is true that the report said that the analyst built the problem.
7925,"If the analyst did not build the problem, the result mattered."
7926,Did the result matter if the analyst built the problem?
7927,"If the analyst will build the problem, the result will matter."
7928,"If the analyst may have built the problem, the result mattered."
7929,"If the problem was built by the analyst, the result mattered."
7930,"It is true that if the analyst built the problem, the result mattered."
7931,The researcher did not test a short story.
7932,Did the researcher test a short story?
7933,The researcher will test a short story.
7934,The researcher may have tested a short story.
7935,A short story was tested by the researcher.
7936,It is true that the researcher tested a short story.
7937,The researcher did not test a short story before the presentation.
7938,Did the researcher test a short story before the presentation?
7939,The researcher will test a short story before the presentation.
7940,The researcher may have tested a short story before the presentation.
7941,A short story was tested by the researcher before the presentation.
7942,It is true that the researcher tested a short story before the presentation.
7943,The person who did not test a short story was the researcher.
7944,Was the person who tested a short story the researcher?
7945,The person who will test a short story is the researcher.
7946,The person who may have tested a short story was the researcher.
7947,The person by whom a short story was tested was the researcher.
7948,It is true that the person who tested a short story was the researcher.
7949,"After the researcher did not test a short story, the situation changed."
7950,Did the situation change after the researcher tested a short story?
7951,"After the researcher will test a short story, the situation will change."
7952,"After the researcher may have tested a short story, the situation changed."
7953,"After a short story was tested by the researcher, the situation changed."
7954,"It is true that after the researcher tested a short story, the situation changed."
7955,The report said that the researcher did not test a short story.
7956,Did the report say that the researcher tested a short story?
7957,The report said that the researcher will test a short story.
7958,The report said that the researcher may have tested a short story.
7959,The report said that a short story was tested by the researcher.
7960,It is true that the report said that the researcher tested a short story.
7961,"If the researcher did not test a short story, the result mattered."
7962,Did the result matter if the researcher tested a short story?
7963,"If the researcher will test a short story, the result will matter."
7964,"If the researcher may have tested a short story, the result mattered."
7965,"If a short story was tested by the researcher, the result mattered."
7966,"It is true that if the researcher tested a short story, the result mattered."
7967,The scientist did not explain the event.
7968,Did the scientist explain the event?
7969,The scientist will explain the event.
7970,The scientist may have explained the event.
7971,The event was explained by the scientist.
7972,It is true that the scientist explained the event.
7973,The scientist did not explain the event before the presentation.
7974,Did the scientist explain the event before the presentation?
7975,The scientist will explain the event before the presentation.
7976,The scientist may have explained the event before the presentation.
7977,The event was explained by the scientist before the presentation.
7978,It is true that the scientist explained the event before the presentation.
7979,The person who did not explain the event was the scientist.
7980,Was the person who explained the event the scientist?
7981,The person who will explain the event is the scientist.
7982,The person who may have explained the event was the scientist.
7983,The person by whom the event was explained was the scientist.
7984,It is true that the person who explained the event was the scientist.
7985,"After the scientist did not explain the event, the situation changed."
7986,Did the situation change after the scientist explained the event?
7987,"After the scientist will explain the event, the situation will change."
7988,"After the scientist may have explained the event, the situation changed."
7989,"After the event was explained by the scientist, the situation changed."
7990,"It is true that after the scientist explained the event, the situation changed."
7991,The report said that the scientist did not explain the event.
7992,Did the report say that the scientist explained the event?
7993,The report said that the scientist will explain the event.
7994,The report said that the scientist may have explained the event.
7995,The report said that the event was explained by the scientist.
7996,It is true that the report said that the scientist explained the event.
7997,"If the scientist did not explain the event, the result mattered."
7998,Did the result matter if the scientist explained the event?
7999,"If the scientist will explain the event, the result will matter."
8000,"If the scientist may have explained the event, the result mattered."
8001,"If the event was explained by the scientist, the result mattered."
8002,"It is true that if the scientist explained the event, the result mattered."
8003,The artist did not improve the document in the laboratory.
8004,Did the artist improve the document in the laboratory?
8005,The artist will improve the document in the laboratory.
8006,The artist may have improved the document in the laboratory.
8007,The document was improved by the artist in the laboratory.
8008,It is true that the artist improved the document in the laboratory.
8009,The analyst did not examine the problem.
8010,Did the analyst examine the problem?
8011,The analyst will examine the problem.
8012,The analyst may have examined the problem.
8013,The problem was examined by the analyst.
8014,It is true that the analyst examined the problem.
8015,The analyst did not examine the problem after the interview.
8016,Did the analyst examine the problem after the interview?
8017,The analyst will examine the problem after the interview.
8018,The analyst may have examined the problem after the interview.
8019,The problem was examined by the analyst after the interview.
8020,It is true that the analyst examined the problem after the interview.
8021,The person who did not examine the problem was the analyst.
8022,Was the person who examined the problem the analyst?
8023,The person who will examine the problem is the analyst.
8024,The person who may have examined the problem was the analyst.
8025,The person by whom the problem was examined was the analyst.
8026,It is true that the person who examined the problem was the analyst.
8027,"After the analyst did not examine the problem, the situation changed."
8028,Did the situation change after the analyst examined the problem?
8029,"After the analyst will examine the problem, the situation will change."
8030,"After the analyst may have examined the problem, the situation changed."
8031,"After the problem was examined by the analyst, the situation changed."
8032,"It is true that after the analyst examined the problem, the situation changed."
8033,The report said that the analyst did not examine the problem.
8034,Did the report say that the analyst examined the problem?
8035,The report said that the analyst will examine the problem.
8036,The report said that the analyst may have examined the problem.
8037,The report said that the problem was examined by the analyst.
8038,It is true that the report said that the analyst examined the problem.
8039,"If the analyst did not examine the problem, the result mattered."
8040,Did the result matter if the analyst examined the problem?
8041,"If the analyst will examine the problem, the result will matter."
8042,"If the analyst may have examined the problem, the result mattered."
8043,"If the problem was examined by the analyst, the result mattered."
8044,"It is true that if the analyst examined the problem, the result mattered."
8045,The manager did not write the family.
8046,Did the manager write the family?
8047,The manager will write the family.
8048,The manager may have wrote the family.
8049,The family was wrote by the manager.
8050,It is true that the manager wrote the family.
8051,The manager did not write the family during the meeting.
8052,Did the manager write the family during the meeting?
8053,The manager will write the family during the meeting.
8054,The manager may have wrote the family during the meeting.
8055,The family was wrote by the manager during the meeting.
8056,It is true that the manager wrote the family during the meeting.
8057,The person who did not write the family was the manager.
8058,Was the person who wrote the family the manager?
8059,The person who will write the family is the manager.
8060,The person who may have wrote the family was the manager.
8061,The person by whom the family was wrote was the manager.
8062,It is true that the person who wrote the family was the manager.
8063,"After the manager did not write the family, the situation changed."
8064,Did the situation change after the manager wrote the family?
8065,"After the manager will write the family, the situation will change."
8066,"After the manager may have wrote the family, the situation changed."
8067,"After the family was wrote by the manager, the situation changed."
8068,"It is true that after the manager wrote the family, the situation changed."
8069,The report said that the manager did not write the family.
8070,Did the report say that the manager wrote the family?
8071,The report said that the manager will write the family.
8072,The report said that the manager may have wrote the family.
8073,The report said that the family was wrote by the manager.
8074,It is true that the report said that the manager wrote the family.
8075,"If the manager did not write the family, the result mattered."
8076,Did the result matter if the manager wrote the family?
8077,"If the manager will write the family, the result will matter."
8078,"If the manager may have wrote the family, the result mattered."
8079,"If the family was wrote by the manager, the result mattered."
8080,"It is true that if the manager wrote the family, the result mattered."
8081,The farmer did not measure the decision.
8082,Did the farmer measure the decision?
8083,The farmer will measure the decision.
8084,The farmer may have measured the decision.
8085,The decision was measured by the farmer.
8086,It is true that the farmer measured the decision.
8087,The farmer did not measure the decision during the meeting.
8088,Did the farmer measure the decision during the meeting?
8089,The farmer will measure the decision during the meeting.
8090,The farmer may have measured the decision during the meeting.
8091,The decision was measured by the farmer during the meeting.
8092,It is true that the farmer measured the decision during the meeting.
8093,The person who did not measure the decision was the farmer.
8094,Was the person who measured the decision the farmer?
8095,The person who will measure the decision is the farmer.
8096,The person who may have measured the decision was the farmer.
8097,The person by whom the decision was measured was the farmer.
8098,It is true that the person who measured the decision was the farmer.
8099,"After the farmer did not measure the decision, the situation changed."
8100,Did the situation change after the farmer measured the decision?
8101,"After the farmer will measure the decision, the situation will change."
8102,"After the farmer may have measured the decision, the situation changed."
8103,"After the decision was measured by the farmer, the situation changed."
8104,"It is true that after the farmer measured the decision, the situation changed."
8105,The report said that the farmer did not measure the decision.
8106,Did the report say that the farmer measured the decision?
8107,The report said that the farmer will measure the decision.
8108,The report said that the farmer may have measured the decision.
8109,The report said that the decision was measured by the farmer.
8110,It is true that the report said that the farmer measured the decision.
8111,"If the farmer did not measure the decision, the result mattered."
8112,Did the result matter if the farmer measured the decision?
8113,"If the farmer will measure the decision, the result will matter."
8114,"If the farmer may have measured the decision, the result mattered."
8115,"If the decision was measured by the farmer, the result mattered."
8116,"It is true that if the farmer measured the decision, the result mattered."
8117,The researcher did not improve the patient.
8118,Did the researcher improve the patient?
8119,The researcher will improve the patient.
8120,The researcher may have improved the patient.
8121,The patient was improved by the researcher.
8122,It is true that the researcher improved the patient.
8123,The researcher did not improve the patient in the laboratory.
8124,Did the researcher improve the patient in the laboratory?
8125,The researcher will improve the patient in the laboratory.
8126,The researcher may have improved the patient in the laboratory.
8127,The patient was improved by the researcher in the laboratory.
8128,It is true that the researcher improved the patient in the laboratory.
8129,The person who did not improve the patient was the researcher.
8130,Was the person who improved the patient the researcher?
8131,The person who will improve the patient is the researcher.
8132,The person who may have improved the patient was the researcher.
8133,The person by whom the patient was improved was the researcher.
8134,It is true that the person who improved the patient was the researcher.
8135,"After the researcher did not improve the patient, the situation changed."
8136,Did the situation change after the researcher improved the patient?
8137,"After the researcher will improve the patient, the situation will change."
8138,"After the researcher may have improved the patient, the situation changed."
8139,"After the patient was improved by the researcher, the situation changed."
8140,"It is true that after the researcher improved the patient, the situation changed."
8141,The report said that the researcher did not improve the patient.
8142,Did the report say that the researcher improved the patient?
8143,The report said that the researcher will improve the patient.
8144,The report said that the researcher may have improved the patient.
8145,The report said that the patient was improved by the researcher.
8146,It is true that the report said that the researcher improved the patient.
